Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock,dataOneMinPress
118,1,0,022.jpg,219.844046975999,220.375960524998,221.373705768998,NaN,1,,
119,1,0,055.jpg,221.390402744997,221.922488581,224.017593887998,NaN,1,,
120,1,0,030.jpg,224.034304929999,224.565637721,226.860780591,NaN,1,,
121,1,0,060.jpg,226.877301598,227.409467746998,227.609151794,NaN,1,,
122,1,0,052.jpg,227.625894276,228.157447632999,230.651740097001,NaN,1,,
123,1,0,016.jpg,230.668393806998,231.200469936,231.899006265998,NaN,1,,
124,1,0,049.jpg,231.915434162998,232.447020418,234.842064411998,NaN,1,,
125,1,0,058.jpg,234.858464274999,235.390585534999,235.490570653998,NaN,1,,
126,1,0,027.jpg,235.506497325998,235.390585534999,236.039217718,NaN,1,,
127,1,0,059.jpg,236.055727871,236.587858005998,236.787410510999,NaN,1,,
128,1,0,019.jpg,236.804220374001,237.336186245,238.333807023999,NaN,1,,
129,1,0,047.jpg,238.350675158999,238.882443091999,239.979834490998,NaN,1,,
130,1,0,048.jpg,239.996493062998,240.528506958999,242.923078587999,NaN,1,,
131,1,0,024.jpg,242.955687882,243.488296301999,243.687856086999,NaN,1,,
132,1,0,024.jpg,243.70446365,244.236419155,246.730413739999,NaN,0,,
133,1,0,023.jpg,246.746838824998,247.278390117997,249.075166921,NaN,1,,
134,1,0,051.jpg,249.091685092997,249.623541707999,251.918167756998,NaN,1,,
135,1,0,051.jpg,251.93493091,252.467050609001,253.065454317999,NaN,0,,
136,1,0,025.jpg,253.082287138997,253.613864068,255.410074264997,NaN,1,,
137,1,0,050.jpg,255.426469638998,255.958032761999,256.456977637998,NaN,1,,
138,1,0,049.jpg,256.474101362997,257.006264233998,257.804381269998,NaN,1,,
139,1,0,058.jpg,257.821243267997,258.353288820999,260.447808229997,NaN,1,,
140,1,0,016.jpg,260.464024247998,260.996135185,261.195686863997,NaN,1,,
141,1,0,016.jpg,261.21275617,261.744154081,264.139645269999,NaN,0,,
142,1,0,048.jpg,264.156418913,264.688164117997,264.987688475998,NaN,1,,
143,1,0,024.jpg,265.004281459998,265.536175703997,267.531527333998,NaN,1,,
144,1,0,029.jpg,267.548112106,268.080500559998,270.474768566997,NaN,1,,
145,1,0,057.jpg,270.507680234998,271.039838932,273.334653079997,NaN,1,,
146,1,0,056.jpg,273.351164315998,273.883549570997,274.580862921997,NaN,1,,
147,1,0,051.jpg,274.598199709999,275.130542567,275.928355451,NaN,1,,
148,1,0,023.jpg,275.944117847997,276.476688428,278.17307777,NaN,1,,
149,1,0,052.jpg,278.189833172,278.721105458997,279.120911483998,NaN,1,,
150,1,0,053.jpg,279.137604612999,279.669486822997,281.066032309998,NaN,1,,
151,1,0,060.jpg,281.083175822998,281.615083599998,282.113123725998,NaN,1,,
152,1,0,019.jpg,282.130209359999,282.662591901997,284.757556869998,NaN,1,,
153,1,0,054.jpg,284.774048382998,285.306597381998,286.204236744998,NaN,1,,
154,1,0,025.jpg,286.221025785999,286.753080914998,289.247177162,NaN,1,,
155,1,0,028.jpg,289.263489680998,289.795293941999,290.294515787999,NaN,1,,
156,1,0,026.jpg,290.310871354999,290.843114673,292.040584774997,NaN,1,,
157,1,0,047.jpg,292.056264409999,292.589051119998,293.188044495997,NaN,1,,
158,1,0,050.jpg,293.204315029998,293.736263400999,294.334763014998,NaN,1,,
159,1,0,046.jpg,294.351480671998,294.883349120999,295.681446856997,NaN,1,,
160,1,0,059.jpg,295.706850538998,296.230176087,296.529576097997,NaN,1,,
161,1,0,055.jpg,296.546157460998,297.078266370998,299.174019503,NaN,1,,
162,1,0,022.jpg,299.189760993999,297.078266370998,299.722414709999,NaN,1,,
163,1,0,020.jpg,299.739476684997,300.270071003,301.170005273998,NaN,1,,
164,1,0,017.jpg,301.184900386997,301.717384127998,304.013393885998,NaN,1,,
165,1,0,021.jpg,304.046402560998,304.577568747998,305.475514677,NaN,1,,
166,1,0,030.jpg,305.508571341998,306.040904108999,306.140814618,NaN,1,,
167,1,0,018.jpg,306.173037701999,306.706064320999,307.005385401,NaN,1,,
168,1,0,027.jpg,307.021921426,307.554031865999,308.451941321,NaN,1,,
169,1,0,051.jpg,308.467997622,307.554031865999,309.000532902999,NaN,1,,
170,1,0,055.jpg,309.017162111999,307.554031865999,309.549463714,NaN,1,,
171,1,0,017.jpg,309.565833651999,310.097800804,311.993273501997,NaN,1,,
172,1,0,017.jpg,312.010738141998,312.542268664998,313.340363587999,NaN,0,,
173,1,0,026.jpg,313.357043889999,313.889094164999,314.687322715999,NaN,1,,
174,1,0,058.jpg,314.703356671998,315.235761316999,316.332744823998,NaN,1,,
175,1,0,058.jpg,316.349742155999,316.882221610998,317.480394800998,NaN,0,,
176,1,0,049.jpg,317.496950598998,318.029839069997,320.224154293999,NaN,1,,
177,1,0,018.jpg,320.240760888999,320.772391751998,322.767835125,NaN,1,,
178,1,0,018.jpg,322.785535401999,320.772391751998,323.316123155,NaN,0,,
179,1,0,020.jpg,323.333408676001,323.865811037998,325.062664916997,NaN,1,,
180,1,0,060.jpg,325.079111532999,325.610940577997,327.705635417999,NaN,1,,
181,1,0,022.jpg,327.722797670998,328.255074585999,329.451437984997,NaN,1,,
182,1,0,023.jpg,329.468912822998,329.999793056999,331.396578102998,NaN,1,,
183,1,0,023.jpg,331.414323752,331.947013281999,332.943561910997,NaN,0,,
184,1,0,029.jpg,332.960476062999,331.947013281999,333.476092231998,NaN,1,,
185,1,0,019.jpg,333.492444968997,334.008477276999,335.022204293,NaN,1,,
186,1,0,019.jpg,335.039278201999,334.008477276999,335.570535348998,NaN,0,,
187,1,0,024.jpg,335.587894376,336.119866534998,338.016473312,NaN,1,,
188,1,0,056.jpg,338.049259957999,338.58114101,338.780195757998,NaN,1,,
189,1,0,056.jpg,338.797074201997,339.329224150999,341.025790227999,NaN,0,,
190,1,0,046.jpg,341.041843605999,341.573184334,342.171431429,NaN,1,,
191,1,0,047.jpg,342.188404782999,342.720486481998,344.017867606999,NaN,1,,
192,1,0,048.jpg,344.034323595999,344.566327272998,345.464611971998,NaN,1,,
193,1,0,059.jpg,345.481196514,346.013256613998,347.111711853999,NaN,1,,
194,1,0,016.jpg,347.144110964,347.676111254998,349.472842812,NaN,1,,
195,1,0,025.jpg,349.488410331,350.020620313,350.519503469997,NaN,1,,
196,1,0,057.jpg,350.534857757,351.067834910998,353.561831398998,NaN,1,,
197,1,0,021.jpg,353.578700222999,354.111169067997,355.905862443,NaN,1,,
198,1,0,027.jpg,355.923268907998,356.455299573998,358.449761232998,NaN,1,,
199,1,0,027.jpg,358.467055018999,359.000054411998,359.198962838,NaN,0,,
200,1,0,052.jpg,359.215606577,359.747779379999,361.942468074998,NaN,1,,
201,1,0,053.jpg,361.975729975999,362.507807144,363.605148547998,NaN,1,,
202,1,0,053.jpg,363.621847016999,364.154505703998,366.649011268997,NaN,0,,
203,1,0,030.jpg,366.664442400997,367.180061354,369.492458294997,NaN,1,,
204,1,0,050.jpg,369.524643135999,370.056614235,370.655283786,NaN,1,,
205,1,0,054.jpg,370.671407318998,371.204022130998,371.404650324999,NaN,1,,
206,1,0,028.jpg,371.418946645997,371.935608963999,372.650673493998,NaN,1,,
207,1,0,028.jpg,372.667210975,373.182672382998,374.397588380998,NaN,0,,
208,1,0,052.jpg,374.412998771997,374.944000768999,376.940469043999,NaN,1,,
209,1,0,055.jpg,376.956995436998,377.489521522999,379.385760909998,NaN,1,,
210,1,0,051.jpg,379.401381559001,379.932985301999,381.828954733999,NaN,1,,
211,1,0,050.jpg,381.845495453999,382.361106431999,382.776728287998,NaN,1,,
212,1,0,025.jpg,382.792817270998,383.325660618997,384.821944473999,NaN,1,,
213,1,0,016.jpg,384.838526185998,385.370812751,387.665087342,NaN,1,,
214,1,0,020.jpg,387.680794767999,388.197288900999,390.50832904,NaN,1,,
215,1,0,022.jpg,390.524413709998,391.057226048997,393.052409838998,NaN,1,,
216,1,0,054.jpg,393.069340842998,393.600091811997,395.99658341,NaN,1,,
217,1,0,030.jpg,396.012198527998,396.544187037998,398.341147511997,NaN,1,,
218,1,0,030.jpg,398.356644772997,398.888756647997,400.285454430999,NaN,0,,
219,1,0,019.jpg,400.302059210997,400.834042504997,401.632174063998,NaN,1,,
220,1,0,023.jpg,401.64803611,402.164371085997,403.976788502998,NaN,1,,
221,1,0,018.jpg,403.992725808999,404.525633718,405.123251550998,NaN,1,,
222,1,0,018.jpg,405.140694068999,405.672633916998,406.968746511,NaN,0,,
223,1,0,021.jpg,406.986548130997,407.518182386,409.214381517999,NaN,1,,
224,1,0,056.jpg,409.231027256999,409.763093841,410.161517943998,NaN,1,,
225,1,0,017.jpg,410.178780619997,410.710120415999,411.509050941997,NaN,1,,
226,1,0,048.jpg,411.525747210999,412.057607133,414.452637704999,NaN,1,,
227,1,0,047.jpg,414.468551129998,415.000779656999,415.897895959999,NaN,1,,
228,1,0,053.jpg,415.915253757998,416.447228827998,417.345248033998,NaN,1,,
229,1,0,057.jpg,417.361732211997,417.893862134999,419.391629128,NaN,1,,
230,1,0,049.jpg,419.407081891997,419.939349476997,420.138577868998,NaN,1,,
231,1,0,046.jpg,420.155491457997,420.687035215,421.686081955999,NaN,1,,
232,1,0,060.jpg,421.701520680999,422.233961348,424.726820543998,NaN,1,,
233,1,0,060.jpg,424.744399178999,425.276887397999,426.274689988,NaN,0,,
234,1,0,026.jpg,426.308082599,426.839418763,427.238503018998,NaN,1,,
235,1,0,026.jpg,427.255123661998,427.786963618,429.484457917999,NaN,0,,
236,1,0,059.jpg,429.499247317999,430.03224112,430.430479966999,NaN,1,,
237,1,0,058.jpg,430.447422151999,430.980027712998,432.078226744998,NaN,1,,
238,1,0,027.jpg,432.093709413999,432.626139456999,433.225614390998,NaN,1,,
239,1,0,027.jpg,433.241016385,433.756560104001,435.369322500999,NaN,0,,
240,1,0,024.jpg,435.385320698999,435.918014692998,436.217328973999,NaN,1,,
241,1,0,029.jpg,436.233943895997,435.918014692998,436.766155586,NaN,1,,
242,1,0,050.jpg,436.782784970997,437.315051899997,438.911287198,NaN,1,,
243,1,0,058.jpg,438.927609732,437.315051899997,439.459688658997,NaN,1,,
244,1,0,058.jpg,439.477395587001,440.008516929,441.105891875999,NaN,0,,
245,1,0,019.jpg,441.122519529999,441.654629663,443.949308260999,NaN,1,,
246,1,0,057.jpg,443.965827429998,444.498736922,445.993742332997,NaN,1,,
247,1,0,057.jpg,446.010727253997,446.54330456,448.438564263,NaN,0,,
248,1,0,021.jpg,448.455538237999,448.988006713,450.484027112998,NaN,1,,
249,1,0,022.jpg,450.516986065999,451.048649763998,451.549135072997,NaN,1,,
250,1,0,052.jpg,451.581763819999,452.113608997999,452.213149533,NaN,1,,
251,1,0,053.jpg,452.229042511,452.761991015999,454.357505548,NaN,1,,
252,1,0,047.jpg,454.374526305997,454.906710153999,456.004276369,NaN,1,,
253,1,0,026.jpg,456.021722670997,456.552604436998,457.451345472,NaN,1,,
254,1,0,049.jpg,457.467535966,457.999317611,458.497744708999,NaN,1,,
255,1,0,059.jpg,458.514458103,459.046568293998,459.645535875999,NaN,1,,
256,1,0,023.jpg,459.662302001998,460.194242759997,462.489856832999,NaN,1,,
257,1,0,023.jpg,462.505687782999,463.037533372,464.733440275999,NaN,0,,
258,1,0,025.jpg,464.750147503997,465.282167752997,465.382016051997,NaN,1,,
