Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,experiment,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
87,1,2,9001.jpg,26.8112555502998,27.3289058728956,29.7289162573029,NaN,1,1,,,,
88,1,2,5120.jpg,29.7406811265514,30.2583368828487,30.9524533011095,NaN,1,1,,,,
89,1,2,7920.jpg,30.9642272265273,31.4818847940583,32.5759952956223,NaN,1,1,,,,
90,1,2,9000.jpg,32.5877577498923,33.1054135061895,35.3054226227332,NaN,1,1,,,,
91,1,2,9000.jpg,35.3171923219384,35.8348429464068,36.4348410144239,NaN,0,1,,,,
92,1,2,9042.jpg,36.4466101098847,36.9642628474589,39.0583848201704,NaN,1,1,,,,
93,1,2,2490.jpg,39.07015904746,39.5878172187358,41.48193218801,NaN,1,1,,,,
94,1,2,9331.jpg,41.4936967553863,42.011354021045,42.8113539606702,NaN,1,1,,,,
95,1,2,4561.jpg,42.8231164149406,43.3407712656208,44.3407727749823,NaN,1,1,,,,
96,1,2,7234.jpg,44.352541870443,44.87019490989,46.2702092186369,NaN,1,1,,,,
97,1,2,9390.jpg,46.2819653335887,46.7996467490316,47.9996214521325,NaN,1,1,,,,
98,1,2,9700.jpg,48.0113842082751,48.529041775806,48.8231550545952,NaN,1,1,,,,
99,1,2,4635.jpg,48.8349232444393,49.3525750763965,50.8466977736011,NaN,1,1,,,,
100,1,2,4320.jpg,50.8584665671897,51.3761283609333,52.7761221423639,NaN,1,1,,,,
101,1,2,4320.jpg,52.7878864078675,53.3055415604204,53.599656348571,NaN,0,1,,,,
102,1,2,2490.jpg,53.6114203122024,54.1290766722445,55.6231990675769,NaN,1,1,,,,
103,1,2,4320.jpg,55.6349766154622,56.1526299567809,58.152627843675,NaN,1,1,,,,
104,1,2,8465.jpg,58.1643924110513,58.6820593366238,60.8820566801473,NaN,1,1,,,,
105,1,2,7700.jpg,60.8938203419066,61.411491795564,63.6115000064906,NaN,1,1,,,,
106,1,2,2720.jpg,-0.000271986944426317,0.517370486971686,2.41149270118058,NaN,1,1,,,63.6233554374298,
107,1,2,9360.jpg,2.42325787230175,2.94091332672633,4.54091894155135,NaN,1,1,,,,
108,1,2,9700.jpg,4.55268471641693,5.07034107645859,5.47033546163402,NaN,1,1,,,,
109,1,2,9042.jpg,5.48209942526546,5.99975699279639,7.39975832103482,NaN,1,1,6.27043260414075,6.42340397849603,,
110,1,2,9042.jpg,7.41152137904965,7.92919102147243,10.0233057492487,NaN,0,1,,,,
111,1,2,5120.jpg,10.035070316625,10.5527263747945,11.0468520907225,NaN,1,1,,,,
112,1,2,9101.jpg,11.0586211861832,11.5762618488652,12.9762722332725,NaN,1,1,,,,
113,1,2,9390.jpg,12.9880307632029,13.5056868213724,14.9056902627167,NaN,1,1,,,,
114,1,2,4571.jpg,14.9174599619219,15.4351377548974,15.7292253745409,NaN,1,1,,,,
115,1,2,4571.jpg,15.7409890363001,16.2586463019588,18.5527918810844,NaN,0,1,,,,
116,1,2,9001.jpg,18.5645461848021,19.0821925830583,19.376306767464,NaN,1,1,,,,
117,1,2,9331.jpg,19.3880713348403,19.9057379585406,20.7998490034743,NaN,1,1,,,,
118,1,2,4561.jpg,20.8116105521276,21.3292780814445,23.3292738552323,NaN,1,1,,,,
119,1,2,9000.jpg,23.3410387244812,23.8587050463088,25.2586976202501,NaN,1,1,,,,
120,1,2,1945.jpg,25.2704679232002,25.7881375656234,27.8822438409752,NaN,1,1,,,,
121,1,2,7234.jpg,27.8940065971174,28.4116771451577,29.9058324445709,NaN,1,1,,,,
122,1,2,4635.jpg,29.9176072756059,30.4352047705484,31.5293276488769,NaN,1,1,,,,
123,1,2,9561.jpg,31.5410967443377,32.0587594436979,33.858753949622,NaN,1,1,,,,
124,1,2,2221.jpg,33.8705221394657,34.3881742732956,35.788177110895,NaN,1,1,,,,
125,1,2,7920.jpg,35.7999471119729,36.3176110188224,38.5176409645546,NaN,1,1,,,,
126,1,2,7234.jpg,38.5294031169524,39.0470377421884,41.5411921359851,NaN,1,1,,,,
127,1,2,9331.jpg,41.5529554958721,42.0705871023852,42.6705752086164,NaN,1,1,,,,
128,1,2,9360.jpg,42.6823403797375,43.1999943248011,43.6941106826876,NaN,1,1,,,,
129,1,2,7920.jpg,43.705877665042,44.2235325157226,44.6235338439606,NaN,1,1,,,,
130,1,2,4320.jpg,44.6352932795076,45.1529514507833,46.0470884567353,NaN,1,1,,,,
131,1,2,9000.jpg,46.0588711364499,46.5765006298566,46.776484690999,NaN,1,1,,,,
132,1,2,2221.jpg,46.7882489565031,47.3059173914371,48.6000267458862,NaN,1,1,,,,
133,1,2,7700.jpg,48.6117901057733,49.1294452583261,50.4235672914115,NaN,1,1,,,,
134,1,2,9001.jpg,50.4353285381926,50.952987615085,52.2471190062124,NaN,1,1,,,,
135,1,2,9042.jpg,52.2588724043135,52.7765465748212,53.7765302737166,NaN,1,1,,,,
136,1,2,9561.jpg,53.7882939354763,54.3059536161136,56.8000796339138,NaN,1,1,,,,
137,1,2,5120.jpg,56.8118438994175,57.3294996557147,59.8236718599774,NaN,1,1,,,,
138,1,2,9700.jpg,59.8353923539976,60.3530586758252,61.5530496800307,NaN,1,1,,,,
139,1,2,1945.jpg,61.5648175680021,62.0824853991917,64.2824797239923,NaN,1,1,,,,
140,1,2,8465.jpg,-1.00023244167278,-0.482577892864811,1.21158531560286,NaN,1,1,,,65.1531558183324,0.152760365615904
141,1,2,2720.jpg,1.22330913021824,1.74096428277107,3.03511771057629,NaN,1,1,,,,
142,1,2,4635.jpg,3.0468593356577,3.56453018556977,5.65867298747025,NaN,1,1,,,,
143,1,2,4561.jpg,5.67044630914324,6.18804923778771,8.29395781455332,NaN,1,1,,,,
144,1,2,4561.jpg,8.30570759018656,8.82336455397308,10.0234367618277,NaN,0,1,,,,
145,1,2,2490.jpg,10.0469429542854,10.5645516185036,12.3645566899581,NaN,1,1,,,,
146,1,2,2490.jpg,12.3763218610789,12.8940195776263,14.788099227841,NaN,0,1,,,,
147,1,2,9101.jpg,14.7998704364077,15.3175364563635,17.7175341621337,NaN,1,1,,,,
148,1,2,4571.jpg,17.7293020501052,18.2469762206133,20.046960764751,NaN,1,1,,,,
149,1,2,4571.jpg,20.0587250302551,20.576380182808,22.7763829600331,NaN,0,1,,,,
150,1,2,9390.jpg,22.7881647341305,23.3058099248974,24.5999325617277,NaN,1,1,,,,
151,1,2,9390.jpg,24.611697129104,25.1293534891456,26.3293550588819,NaN,0,1,,,,
152,1,2,9101.jpg,26.3411202300026,26.8588007398284,27.152889265089,NaN,1,1,,,,
153,1,2,9561.jpg,27.1646773785046,27.6823098906348,29.1764337953286,NaN,1,1,,,,
154,1,2,9561.jpg,29.1881944383649,29.7058652882774,29.9999667940469,NaN,0,1,,,,
155,1,2,4320.jpg,30.0117316632955,30.5293868158478,30.7294161578357,NaN,1,1,,,,
156,1,2,9042.jpg,30.7412057806132,31.2588035774284,32.8588079847641,NaN,1,1,31.2117902868963,,,
157,1,2,5120.jpg,32.8705722502677,33.3882277046928,33.6823455115664,NaN,1,1,,,,
158,1,2,4571.jpg,33.694118229495,34.2117751932815,36.2117703633244,NaN,1,1,,,,
159,1,2,9001.jpg,36.2235358363178,36.7411931019765,38.9412019166475,NaN,1,1,,,,
160,1,2,9390.jpg,38.9529649746623,39.4706312964904,39.8706416808973,NaN,1,1,,,,
161,1,2,4561.jpg,39.8823836078509,40.4000601933371,42.2000453412197,NaN,1,1,,,,
162,1,2,7700.jpg,42.2118141348083,42.7294653630211,44.0235940372977,NaN,1,1,,,,
163,1,2,7700.jpg,44.0353573971847,44.5530207002894,45.4471812522811,NaN,0,1,,,,
164,1,2,4635.jpg,45.4589443102959,45.9765460314511,47.8824352280149,NaN,1,1,,,,
165,1,2,9000.jpg,47.9059634571504,48.423633703318,50.7177481895965,NaN,1,1,,,,
166,1,2,9360.jpg,50.7295221150139,51.2471679095252,52.8471738262224,NaN,1,1,,,,
167,1,2,8465.jpg,52.8589386954709,53.3766300726998,53.9765919160409,NaN,1,1,,,,
168,1,2,7920.jpg,53.9883646339695,54.5060258239682,56.200138317889,NaN,1,1,,,,
169,1,2,2490.jpg,56.2119025833931,56.7295667921148,57.3296137634452,NaN,1,1,,,,
170,1,2,2221.jpg,57.3531501431326,57.8707419025018,59.8707702784982,NaN,1,1,,,,
171,1,2,7234.jpg,-2.51794193123988,-2.00028798617632,0.493840144729802,NaN,1,1,,,62.2590831111806,0.152794175313829
172,1,2,9700.jpg,0.505617994487238,1.02325956278628,3.51739373113878,NaN,1,1,,,,
173,1,2,2720.jpg,3.52915769477022,4.04680952672788,5.24681170020858,NaN,1,1,,,,
174,1,2,9331.jpg,5.25858079566933,5.77624591000767,8.27036015478825,NaN,1,1,,,,
175,1,2,1945.jpg,8.282129250249,8.79979466646,8.99977963321908,NaN,1,1,,,,
176,1,2,8465.jpg,9.0115426912339,9.52922652165535,12.0233386533296,NaN,1,1,,,,
177,1,2,7700.jpg,12.0350929570477,12.5527770893414,14.152752818808,NaN,1,1,,,,
178,1,2,7700.jpg,14.1645185936736,14.6822042353288,16.6821812930339,NaN,0,1,,,,
179,1,2,2490.jpg,16.6939449547931,17.2116070504089,18.5057218385596,NaN,1,1,,,,
180,1,2,9042.jpg,18.5174885190418,19.0351439734668,21.035151218402,NaN,1,1,,,,
181,1,2,9331.jpg,21.0469148801612,21.5645700327141,22.4586889263278,NaN,1,1,,,,
182,1,2,2221.jpg,22.4704553049378,22.9881089481291,23.788139980602,NaN,1,1,,,,
183,1,2,4635.jpg,23.7998728513862,24.317551851851,26.7175401995801,NaN,1,1,,,,
184,1,2,9360.jpg,26.7293047669564,27.2469722962733,29.7411411799403,NaN,1,1,,,,
185,1,2,9360.jpg,29.7528942761692,30.2705104871948,30.9646275092005,NaN,0,1,,,,
186,1,2,4561.jpg,30.9763899634704,31.4940475310018,33.6940563456728,NaN,1,1,,,,
187,1,2,9390.jpg,33.7058248373892,34.2234887442387,34.5175905518799,NaN,1,1,,,,
188,1,2,9000.jpg,34.529354817384,35.0470126867876,36.2470290482661,NaN,1,1,,,,
189,1,2,7234.jpg,36.2587794276442,36.7764548056412,37.7764354858136,NaN,1,1,,,,
190,1,2,9101.jpg,37.7882042794022,38.3058552057428,39.3999747634757,NaN,1,1,,,,
191,1,2,2720.jpg,39.411782498591,39.9293987096166,41.6235217690682,NaN,1,1,,,,
192,1,2,7920.jpg,41.6352845252109,42.1529442058481,43.2470595373688,NaN,1,1,,,,
193,1,2,7920.jpg,43.2588247084896,43.7764940490406,44.7764837853824,NaN,0,1,43.8942167002401,,,
194,1,2,4571.jpg,44.7882522770983,45.3059122596078,46.2000196820745,NaN,1,1,,,,
195,1,2,4320.jpg,46.2235563636345,46.7412045731239,46.9412010110309,NaN,1,1,,,,
196,1,2,4320.jpg,46.9529664840238,47.4706222403215,49.7647481977469,NaN,0,1,,,,
197,1,2,9001.jpg,49.7765178969526,50.294170936399,50.7882939354763,NaN,1,1,,,,
198,1,2,9700.jpg,50.8000624271922,51.3177145610221,51.7177017012618,NaN,1,1,,,,
199,1,2,9700.jpg,51.7294659667659,52.2471274586369,52.8471231116755,NaN,0,1,,,,
200,1,2,9561.jpg,52.8588916033918,53.3765645664103,55.2706665551755,NaN,1,1,,,,
201,1,2,1945.jpg,55.2824332356577,55.8000874825934,58.2942168209888,NaN,1,1,,,,
202,1,2,5120.jpg,58.3059847089608,58.8236362390458,60.9177645510754,NaN,1,1,,,,
203,1,2,9360.jpg,-1.01207338274162,-0.494421852656615,1.39970277653083,NaN,1,1,,,61.7884506072014,0.152725650300908
204,1,2,9390.jpg,1.41146794765154,1.92912430769366,2.42323915621864,NaN,1,1,,,,
205,1,2,2490.jpg,2.43500764793498,2.95266038550881,3.75265972139005,NaN,1,1,,,,
206,1,2,9561.jpg,3.76442428876635,4.28208004506359,4.57619513508644,NaN,1,1,,,,
207,1,2,9700.jpg,4.58795849497346,5.10562753365184,6.79973942382821,NaN,1,1,,,,
208,1,2,4320.jpg,6.81150338746011,7.32915914375735,7.82327429415454,NaN,1,1,,,,
209,1,2,4320.jpg,7.83503976714792,8.35274503050277,10.5527091680733,NaN,0,1,,,,
210,1,2,9001.jpg,10.5644767541726,11.0821246617897,11.5762383028255,NaN,1,1,,,,
211,1,2,9101.jpg,11.5880046814355,12.1056622489668,14.5998103034449,NaN,1,1,,,,
212,1,2,5120.jpg,14.6115531360156,15.1292100998021,16.1292194578432,NaN,1,1,,,,
213,1,2,9000.jpg,16.1409804027521,16.6586319328371,18.4586889263278,NaN,1,1,,,,
214,1,2,9000.jpg,18.4704540974485,18.9880675916233,19.1880543696166,NaN,0,1,,,,
215,1,2,8465.jpg,19.1998225594607,19.7174731839286,22.1174868889311,NaN,1,1,,,,
216,1,2,8465.jpg,22.1292496450737,22.6469038920095,23.046900692163,NaN,0,1,,,,
217,1,2,4561.jpg,23.0586679763901,23.5763352038348,25.5763318832396,NaN,1,1,,,,
218,1,2,9042.jpg,25.5880985637218,26.1057651874221,26.9998729117606,NaN,1,1,,,,
219,1,2,2720.jpg,27.011643818455,27.5292905185834,28.3292919675705,NaN,1,1,,,,
220,1,2,1945.jpg,28.3410891371555,28.8587101781377,31.1528388524143,NaN,1,1,,,,
221,1,2,1945.jpg,31.1646034197906,31.6822588742157,32.0822541650077,NaN,0,1,,,,
222,1,2,7920.jpg,32.0940208454899,32.6116769036594,33.611680224255,NaN,1,1,32.7294224971542,,,
223,1,2,7700.jpg,33.6234487159709,34.1410969254607,34.8352151549557,NaN,1,1,,,,
224,1,2,2221.jpg,34.8469824391827,35.3646330636507,35.658749663035,NaN,1,1,,,,
225,1,2,4635.jpg,35.6705172491343,36.1881796466223,36.5882027096663,NaN,1,1,,,,
226,1,2,4635.jpg,36.5999645601914,37.1175895255142,39.1175949592157,NaN,0,1,,,,
227,1,2,4635.jpg,39.1293607340808,39.6470128679107,41.6470240371859,NaN,0,1,,,,
228,1,2,4571.jpg,41.6587919251574,42.1764561338791,42.6705598131289,NaN,1,1,,,,
229,1,2,9331.jpg,42.6823286067174,43.1999792311854,45.0941056716069,NaN,1,1,,,,
230,1,2,7234.jpg,45.105872955834,45.623535353322,46.3176418097969,NaN,1,1,,,,
231,1,2,7920.jpg,46.3294084902791,46.8470696802779,49.2470704047714,NaN,1,1,,,,
232,1,2,8465.jpg,49.2588772342701,49.7764934452957,51.9765028637116,NaN,1,1,,,,
233,1,2,9331.jpg,51.9882671292157,52.5059225836403,54.600048782564,NaN,1,1,,,,
234,1,2,2490.jpg,54.6118136518126,55.1294694081098,56.3294718834627,NaN,1,1,,,,
235,1,2,5120.jpg,56.3412367527112,56.8589060932622,57.7530098932612,NaN,1,1,,,,
236,1,2,4561.jpg,57.7647753662541,58.2824447068051,60.282439876848,NaN,1,1,,,,
237,1,2,2720.jpg,-0.423939198088192,0.0937250106335341,2.18786509568326,NaN,1,1,,,60.5648438308922,0.152955073250723
238,1,2,4320.jpg,2.19961034323205,2.71726217518926,3.71726247706147,NaN,1,1,,,,
239,1,2,9390.jpg,3.7290306669056,4.24668340447988,6.44669312476799,NaN,1,1,,,,
240,1,2,9042.jpg,6.45845648465502,6.97612129712115,7.77611187870525,NaN,1,1,,,,
241,1,2,9700.jpg,7.78788248352748,8.30555846526931,9.90553872282044,NaN,1,1,,,,
242,1,2,7234.jpg,9.91730208270747,10.434959046494,10.834955846648,NaN,1,1,,,,
243,1,2,4571.jpg,10.8467219233853,11.3643779815552,11.8584922263353,NaN,1,1,,,,
244,1,2,9001.jpg,11.8702755097943,12.3879128518815,13.987919070451,NaN,1,1,,,,
245,1,2,9101.jpg,13.9996875621669,14.5173481484212,16.4114622120783,NaN,1,1,,,,
246,1,2,1945.jpg,16.4232282888156,16.9408982331115,17.4350151947424,NaN,1,1,,,,
247,1,2,7700.jpg,17.4467628572697,17.9644506120312,20.3644289979743,NaN,1,1,,,,
248,1,2,9561.jpg,20.3761974896906,20.8938514347537,23.0938705130834,NaN,1,1,,,,
249,1,2,2221.jpg,23.1056239111845,23.6233065341166,25.6232863086725,NaN,1,1,,,,
250,1,2,9000.jpg,25.6468178584032,26.1644739165727,26.5644698111096,NaN,1,1,,,,
251,1,2,4635.jpg,26.5762334728688,27.0938904366553,27.7880071567888,NaN,1,1,,,,
252,1,2,9360.jpg,27.811571912473,28.3291923497109,29.3291911422216,NaN,1,1,,,,
253,1,2,9360.jpg,29.3409572189594,29.8586217295533,31.7527412269119,NaN,0,1,,,,
254,1,2,2221.jpg,31.7645045867989,32.2821757385836,34.1762934247081,NaN,1,1,,,,
255,1,2,9042.jpg,34.1880501434043,34.7057080128079,36.1057304721071,NaN,1,1,,,,
256,1,2,9331.jpg,36.1174733046778,36.6351408339947,38.5292515770566,NaN,1,1,,,,
257,1,2,9001.jpg,38.5410402942171,39.0586845793669,39.552791881084,NaN,1,1,,,,
258,1,2,9101.jpg,39.5645537316095,40.0822161290976,42.0822158272254,NaN,1,1,,,,
259,1,2,5120.jpg,42.0939822058353,42.6116373583882,42.9057536559003,NaN,1,1,,,,
260,1,2,4635.jpg,42.9175167139147,43.4351727720846,44.7292908808304,NaN,1,1,,,,
261,1,2,4635.jpg,44.7410587688019,45.2587284112251,45.6587119289975,NaN,0,1,44.8117207355181,44.9646510552402,,
262,1,2,4320.jpg,45.6704822319475,46.188131347054,46.3881277849609,NaN,1,1,,,,
263,1,2,1945.jpg,46.3998917485924,46.9175444861667,48.6116723755749,NaN,1,1,,,,
264,1,2,4571.jpg,48.6234351317175,49.1411032647793,51.3411280786827,NaN,1,1,,,,
265,1,2,9360.jpg,51.3528941554205,51.8705206301042,54.2705865590151,NaN,1,1,,,,
266,1,2,8465.jpg,54.2940773559853,54.8117180186673,57.3058449420846,NaN,1,1,,,,
267,1,2,7920.jpg,57.3176143394176,57.8352646620133,59.7293892912007,NaN,1,1,,,,
268,1,2,9700.jpg,-1.43558573339442,-0.917916090971175,0.576195135086436,NaN,1,1,,,61.0235997728714,0.15279447718558
269,1,2,9700.jpg,0.587957589356392,1.10561183629216,2.99973676735226,NaN,0,1,,,,
270,1,2,9700.jpg,3.01150163660077,3.52919512693597,5.62328811990619,NaN,0,1,,,,
271,1,2,9390.jpg,5.63505027230394,6.15271055668563,7.35270548523113,NaN,1,1,,,,
272,1,2,7700.jpg,7.36446944886256,7.88213788379653,8.08212405804534,NaN,1,1,,,,
273,1,2,7234.jpg,8.09389104039974,8.61154347610182,9.50566206784333,NaN,1,1,,,,
274,1,2,9000.jpg,9.51742693709184,10.0350857121121,10.5291960325526,NaN,1,1,,,,
275,1,2,4561.jpg,10.5409645242689,11.0586178655876,12.3527347668442,NaN,1,1,,,,
276,1,2,2490.jpg,12.3645065791557,12.8821680710271,13.9762785725907,NaN,1,1,,,,
277,1,2,2490.jpg,13.9880437437114,14.5057109711565,15.5056991981364,NaN,0,1,,,,
278,1,2,9561.jpg,15.5174695010865,16.0351566521035,16.3292355174499,NaN,1,1,,,,
279,1,2,2720.jpg,16.3410091409951,16.8586591617186,17.7527810740557,NaN,1,1,,,,
280,1,2,9001.jpg,17.7645383964964,18.2821935490492,19.9763181178623,NaN,1,1,,,,
281,1,2,9101.jpg,19.9880814777493,20.5057613838308,21.7998864356396,NaN,1,1,,,,
282,1,2,4320.jpg,21.8116567385896,22.329279590806,24.129287077239,NaN,1,1,,,,
283,1,2,2221.jpg,24.1410495315095,24.6587058915511,26.75283148673,NaN,1,1,,,,
284,1,2,8465.jpg,26.7645972615956,27.2822509047869,28.9763757754722,NaN,1,1,,,,
285,1,2,2720.jpg,28.9881397391036,29.5058015328473,29.7057946501586,NaN,1,1,,,,
286,1,2,7920.jpg,29.7175558969398,30.2352246337459,30.8352100231264,NaN,1,1,,,,
287,1,2,1945.jpg,30.8469733830134,31.3646493647548,33.6587578135873,NaN,1,1,,,,
288,1,2,2490.jpg,33.6705241921973,34.1881902121527,35.0823190675528,NaN,1,1,,,,
289,1,2,9042.jpg,35.0940658244631,35.6117288256955,37.9058445194632,NaN,1,1,,,,
290,1,2,4561.jpg,37.9176081812225,38.4352711824549,39.1293812613976,NaN,1,1,,,,
291,1,2,4571.jpg,39.1411461306461,39.6588033963048,41.5529274217479,NaN,1,1,,,,
292,1,2,7234.jpg,41.5646898760178,42.0823586128245,42.5764628958186,NaN,1,1,,,,
293,1,2,5120.jpg,42.5999995773786,43.1176498999744,43.5176626993602,NaN,1,1,,,,
294,1,2,9700.jpg,43.5294100600154,44.0470637032063,45.9411919548616,NaN,1,1,44.9647938408389,,,
295,1,2,9000.jpg,45.9529568241101,46.4706125804073,47.8706142105179,NaN,1,1,,,,
296,1,2,4635.jpg,47.8823956827432,48.4000450997219,49.4941543937966,NaN,1,1,,,,
297,1,2,7700.jpg,49.5059198667896,50.0235858867454,52.1177455934944,NaN,1,1,,,,
298,1,2,9390.jpg,52.1295406499735,52.6471324093422,53.3530025275768,NaN,1,1,,,,
299,1,2,9331.jpg,53.3648833157895,53.8824222475055,55.4824281642027,NaN,1,1,,,,
300,1,2,9561.jpg,55.4941912222175,56.0118521103441,58.5059796375058,NaN,1,1,,,,
301,1,2,9360.jpg,58.5177445067543,59.0353966405837,59.3295111268621,NaN,1,1,,,,
302,1,2,5120.jpg,59.341274184877,59.8589335636416,61.5530677923684,NaN,1,1,,,,
303,1,2,8465.jpg,-0.68266791118549,-0.165016984845352,0.435020024699043,NaN,1,1,,,62.0943233215371,0.152821041948755
304,1,2,9700.jpg,0.446777649012347,0.964401104973149,2.05852036083388,NaN,1,1,,,,
305,1,2,9001.jpg,2.0702855319546,2.58794008076302,4.28206404583125,NaN,1,1,,,,
306,1,2,4320.jpg,4.29382831133535,4.81149463316297,5.30559891615758,NaN,1,1,,,,
307,1,2,2720.jpg,5.31736227604461,5.83503584280788,8.23503052985507,NaN,1,1,,,,
308,1,2,4561.jpg,8.24682045450481,8.7644502497842,10.4585745167251,NaN,1,1,,,,
309,1,2,1945.jpg,10.4703381784843,10.987994538526,12.482116330114,NaN,1,1,,,,
310,1,2,9101.jpg,12.4938875386811,13.0115369556602,15.1056631545835,NaN,1,1,,,,
311,1,2,9101.jpg,15.117434966895,15.6350919306815,17.5292072018278,NaN,0,1,,,,
312,1,2,2221.jpg,17.5409778066501,18.0586278273736,18.2586354345558,NaN,1,1,,,,
313,1,2,4635.jpg,18.2703888326569,18.7880451926985,21.188054973361,NaN,1,1,,,,
314,1,2,7920.jpg,21.1998382568204,21.7174900887776,22.211619427173,NaN,1,1,,,,
315,1,2,7920.jpg,22.2233559204251,22.7410116767223,24.5410750095316,NaN,0,1,,,,
316,1,2,7920.jpg,24.5528368600571,25.0704382793397,25.9645967182255,NaN,0,1,,,,
317,1,2,9561.jpg,25.9763999252564,26.4939871565407,28.7998692289184,NaN,1,1,,,,
318,1,2,9561.jpg,28.8116325888054,29.3292898544642,29.6234076613378,NaN,0,1,,,,
319,1,2,4571.jpg,29.6351658893959,30.1528240606713,30.6469370979626,NaN,1,1,,,,
320,1,2,2490.jpg,30.6704698551825,31.1881225927568,31.9881261548503,NaN,1,1,,,,
321,1,2,9360.jpg,31.9998886091203,32.5175437616731,33.4116614477975,NaN,1,1,,,,
322,1,2,7234.jpg,33.4234257133016,33.9410962613415,36.0352088760114,NaN,1,1,,,,
323,1,2,9331.jpg,36.0469722358985,36.5646394633436,36.7646440518024,NaN,1,1,,,,
324,1,2,7700.jpg,36.7763896012234,37.2940456593933,38.694049704482,NaN,1,1,,,,
325,1,2,9000.jpg,38.7058145737305,39.2234811974308,40.623472865755,NaN,1,1,,,,
326,1,2,9042.jpg,40.6352419612158,41.1528934913008,41.6470086416984,NaN,1,1,,,,
327,1,2,9390.jpg,41.6587738128192,42.1764425496253,42.8705502135895,NaN,1,1,42.8235701290109,,,
328,1,2,9331.jpg,42.8823144790936,43.3999669147956,44.3999753672201,NaN,1,1,,,,
329,1,2,2221.jpg,44.4117360102564,44.9293884459585,45.6235045623471,NaN,1,1,,,,
330,1,2,2221.jpg,45.6352685259785,46.152925489765,47.5529295348538,NaN,0,1,,,,
331,1,2,4571.jpg,47.5646938003579,48.0823480472936,50.4823590354454,NaN,1,1,,,,
332,1,2,4561.jpg,50.4941239046939,51.0117805666082,52.8117856380627,NaN,1,1,,,,
333,1,2,9042.jpg,52.8235508091839,53.341205659864,53.635318636781,NaN,1,1,,,,
334,1,2,4635.jpg,53.6470838079017,54.1647425829219,55.9647488618657,NaN,1,1,,,,
335,1,2,9000.jpg,55.9765161460928,56.4941806566867,58.4941963540468,NaN,1,1,,,,
336,1,2,9001.jpg,58.5177357524572,59.0353607177799,60.7294867959545,NaN,1,1,,,,
337,1,2,5120.jpg,-1.04720618693318,-0.529571561697139,0.270420227376235,NaN,1,1,,,61.7883968739311,
338,1,2,7234.jpg,0.282184492879878,0.799849607218675,2.59984682999357,NaN,1,1,,,,
339,1,2,9101.jpg,2.61160958613618,3.12926473868856,5.2233915413567,NaN,1,1,,,,
340,1,2,9561.jpg,5.23517301358197,5.75280975192436,6.64694011668553,NaN,1,1,,,,
341,1,2,9561.jpg,6.65869321291439,7.17634866733943,9.67047710011775,NaN,0,1,,,,
342,1,2,2720.jpg,9.68224800681264,10.1998983294084,12.4940254943235,NaN,1,1,,,,
343,1,2,2490.jpg,12.5057900616994,13.0234452142522,14.0234458179971,NaN,1,1,,,,
344,1,2,8465.jpg,14.0469731415155,14.5646421801939,15.6587508705243,NaN,1,1,,,,
345,1,2,9360.jpg,15.6705157397728,16.1881727035593,18.0822970308745,NaN,1,1,,,,
346,1,2,7920.jpg,18.0940606926338,18.6117173545481,20.4117239353641,NaN,1,1,,,,
347,1,2,4320.jpg,20.4234915214633,20.941143353421,21.4352663524978,NaN,1,1,,,,
348,1,2,9390.jpg,21.4470294105126,21.9646906005114,22.9646809405976,NaN,1,1,,,,
349,1,2,9700.jpg,22.9764488285691,23.4941012642712,24.5882449717883,NaN,1,1,,,,
350,1,2,9700.jpg,24.5999844837634,25.1176417494225,25.4117583488069,NaN,0,1,,,,
351,1,2,7700.jpg,25.4235195955876,25.9411777668633,27.0352940040011,NaN,1,1,,,,
352,1,2,1945.jpg,27.0470634013341,27.5647270063109,29.9647259195708,NaN,1,1,,,,
353,1,2,9000.jpg,29.9764886757134,30.494154997541,31.2941434660193,NaN,1,1,,,,
354,1,2,2490.jpg,31.3059131652244,31.823564091565,33.2235681366537,NaN,1,1,,,,
355,1,2,9331.jpg,33.2353354208808,33.7529987239855,34.7529923846673,NaN,1,1,,,,
356,1,2,4561.jpg,34.7647545370651,35.2824102933623,35.5765284021081,NaN,1,1,,,,
357,1,2,9042.jpg,35.58829236574,36.1059568763339,36.9059450429395,NaN,1,1,,,,
358,1,2,1945.jpg,36.9177099121885,37.4353668759745,39.6353759925182,NaN,1,1,,,,
359,1,2,7920.jpg,39.6471393524052,40.1647957124474,42.2589222132433,NaN,1,1,42.2119629578533,,,
360,1,2,2720.jpg,42.2707136472541,42.7883413294276,43.5883397596913,NaN,1,1,42.3648673165576,,,
361,1,2,9101.jpg,43.6001046289398,44.1177661208112,45.2118820560763,NaN,1,1,,,,
362,1,2,5120.jpg,45.2236445103463,45.741301776005,47.035421695985,NaN,1,1,,,,
363,1,2,7234.jpg,47.0471856596164,47.5648423215307,49.5648513776996,NaN,1,1,,,,
364,1,2,9390.jpg,49.5766141338422,50.0942744182239,52.0942768332025,NaN,1,1,,,,
365,1,2,7700.jpg,52.106041702451,52.6236992699819,53.3178144807539,NaN,1,1,,,,
366,1,2,4571.jpg,53.3413484454632,53.8590090317175,54.8589999755482,NaN,1,1,,,,
367,1,2,9360.jpg,54.8707636373074,55.388421506711,57.1884507279497,NaN,1,1,,,,
