Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
126,1,0,7820.jpg,242.641006057986,243.158660795037,244.252795041555,NaN,1,,,,
127,1,0,4525.jpg,244.264552690714,244.782204107162,245.876325373145,NaN,1,,,,
128,1,0,4530.jpg,245.888099021569,246.405761003571,246.699873696361,NaN,1,,,,
129,1,0,9045.jpg,246.711637684852,247.229319590467,249.323429083405,NaN,1,,,,
130,1,0,9045.jpg,249.335218127349,249.852825772221,250.652845514711,1.04712327162633,1,,,,
131,1,0,4180.jpg,250.664617653771,251.18226605149,251.782273839812,NaN,1,,,,
132,1,0,4000.jpg,251.79403360208,252.311688339131,253.111694195466,NaN,1,,,,
133,1,0,6314.jpg,253.123467542017,253.641112015388,254.535234911485,NaN,1,,,,
134,1,0,5535.jpg,254.546997088737,255.064683522446,256.464747579885,NaN,1,,,,
135,1,0,2850.jpg,256.476472324893,256.99409083719,258.394106896831,NaN,1,,,,
136,1,0,4490.jpg,258.405869979701,258.923525320498,259.923551885317,NaN,1,,,,
137,1,0,8116.jpg,259.935293837082,260.45296879962,261.452960045305,NaN,1,,,,
138,1,0,2312.jpg,261.464754221089,261.982372733387,263.276497501096,NaN,1,,,,
139,1,0,7190.jpg,263.288264810188,263.805928301554,265.500046790306,NaN,1,,,,
140,1,0,4520.jpg,265.523587445949,266.041233730558,268.441264883845,NaN,1,,,,
141,1,0,4003.jpg,268.453043664109,268.970700514271,270.770693993815,NaN,1,,,,
142,1,0,7830.jpg,270.782452246719,271.300111511864,272.300113323102,NaN,1,,,,
143,1,0,7180.jpg,272.311892405239,272.829560424699,274.923679879444,NaN,1,,,,
144,1,0,7180.jpg,274.935442056696,275.453092567525,275.747213410887,0.682448080873655,1,,,,
145,1,0,7130.jpg,275.758981021851,276.27663757014,276.370743138729,NaN,1,,,,
146,1,0,8050.jpg,276.382511957187,276.900184806614,277.100170799709,NaN,1,,,,
147,1,0,7180.jpg,277.111929052614,277.629583789664,278.029591698735,0.800092795741875,0,,,,
148,1,0,9045.jpg,278.041356290972,278.559004084945,279.359018393721,NaN,1,,,,
149,1,0,2850.jpg,279.370780872847,279.88843379866,280.582558324871,NaN,1,,,,
150,1,0,4000.jpg,280.594332275168,279.88843379866,281.111965277367,NaN,1,,,,
151,1,0,8116.jpg,281.123735907062,281.641393964715,283.041404892515,NaN,1,,,,
152,1,0,8116.jpg,283.053212954454,283.570845051035,283.770814742991,0.670627944015905,1,,,,
153,1,0,8116.jpg,283.782580240846,284.300263655826,284.5943531044,0.0941982435824684,1,,,,
154,1,0,4530.jpg,284.606118300383,285.123783602986,286.723785957595,NaN,1,,,,
155,1,0,4003.jpg,286.735549644212,287.253208305611,289.453232032824,NaN,1,,,,
156,1,0,7190.jpg,289.465043415366,289.98265438084,292.476784159639,NaN,1,,,,
157,1,0,8050.jpg,292.488548450003,293.006204998291,294.406235849706,NaN,1,,,,
158,1,0,7237.jpg,294.418014328097,294.935640990964,297.429788580267,NaN,1,,,,
159,1,0,4520.jpg,297.441540191967,297.95920036273,299.359203743707,NaN,1,,,,
160,1,0,7820.jpg,299.370976486513,299.888626393597,301.182752972542,NaN,1,,,,
161,1,0,4001.jpg,301.194521187253,301.712185886112,302.512192346192,NaN,1,,,,
162,1,0,4180.jpg,302.523940637289,303.041606845512,304.1357492426,NaN,1,,,,
163,1,0,7496.jpg,304.147496929952,304.665162836302,305.865163319298,NaN,1,,,,
164,1,0,2312.jpg,305.876923987185,306.394578724236,306.488687613429,NaN,1,,,,
165,1,0,5535.jpg,306.500457639378,307.018115998903,309.312255256513,NaN,1,,,,
166,1,0,4525.jpg,309.324010490688,309.841696018779,309.935812152921,NaN,1,,,,
167,1,0,4490.jpg,309.947551991576,310.465207936119,311.559334635815,NaN,1,,,,
168,1,0,7830.jpg,311.571098624305,312.088812830324,314.182880966669,NaN,1,,,,
169,1,0,7130.jpg,314.194653709475,314.712324445792,315.712305125923,NaN,1,,,,
170,1,0,6314.jpg,315.724110772879,316.241753133139,317.735864799562,NaN,1,,,,
171,1,0,7180.jpg,317.747626976815,318.265279902627,320.359416866003,NaN,1,,,,
172,1,0,4530.jpg,320.37118357135,320.88898411303,323.183030091902,NaN,1,,,,
173,1,0,7237.jpg,323.194773854905,323.712411988944,326.112407823098,NaN,1,,,,
174,1,0,7237.jpg,326.124191735202,326.641831076732,327.041838382057,0.882441922664839,1,,,,
175,1,0,7496.jpg,327.053590597503,327.571262843184,328.171277574584,NaN,1,,,,
176,1,0,4520.jpg,328.183015903874,328.700670942797,330.994811407899,NaN,1,,,,
177,1,0,4520.jpg,331.006592603147,331.524266961938,333.018372892776,0.741265004594425,1,,,,
178,1,0,2850.jpg,333.030133258791,333.547783467747,334.841914574788,NaN,1,,,,
179,1,0,2850.jpg,334.853690940068,335.371325753505,336.865459154779,0.717732499520025,1,,,,
180,1,0,4003.jpg,336.877227973237,337.394883012161,339.489009409983,NaN,1,,,,
181,1,0,6314.jpg,339.500796642689,340.018438399204,341.312567393134,NaN,1,,,,
182,1,0,7830.jpg,341.324322325436,341.841983099945,342.336109256269,NaN,1,,,,
183,1,0,5535.jpg,342.347858151113,342.865521038732,343.959653775887,NaN,1,,,,
184,1,0,4000.jpg,343.971411123172,344.489069784571,345.583202219853,NaN,1,,,,
185,1,0,7190.jpg,345.594955039044,346.112640567135,348.606763100984,NaN,1,,,,
186,1,0,9045.jpg,348.618515316429,349.136191788331,350.736189614846,NaN,1,,,,
187,1,0,4490.jpg,350.747960244541,351.26560351042,353.065665515122,NaN,1,,,,
188,1,0,7130.jpg,353.077419541805,353.595059788954,355.395061419068,NaN,1,,,,
189,1,0,7130.jpg,355.406819671973,355.924468371564,356.818592777026,NaN,0,,,,
190,1,0,4001.jpg,356.842123168989,357.359806282097,358.65391203181,NaN,1,,,,
191,1,0,8050.jpg,358.66567903903,359.183327134875,360.583333534581,NaN,1,,,,
192,1,0,8050.jpg,360.595100843674,361.112773391228,361.512753527989,0.835389591179592,1,,,,
193,1,0,4180.jpg,361.524561891802,362.04218161159,363.442186200059,NaN,1,,,,
194,1,0,2312.jpg,363.453955924136,363.971606133092,365.771618932505,NaN,1,,,,
195,1,0,2312.jpg,365.783383222868,366.301042186139,367.395164055868,0.847154787161344,1,,,,
196,1,0,4525.jpg,367.40692623312,367.924591233851,370.018720650403,NaN,1,,,,
197,1,0,7820.jpg,370.030488563241,370.548146017149,372.442286421876,NaN,1,,,,
198,1,0,7820.jpg,372.454037127956,372.97172507103,373.865827137894,0.753038049272618,1,,,,
199,1,0,7820.jpg,373.877580560831,374.395237712865,375.489360790086,NaN,0,,,,
200,1,0,8116.jpg,375.501129004797,376.018787968069,377.018787666196,NaN,1,,,,
201,1,0,7180.jpg,377.030563427731,377.548234164047,379.548222391002,NaN,1,,,,
202,1,0,7830.jpg,379.559989398222,380.077655908317,381.971776691304,NaN,1,,,,
203,1,0,7830.jpg,381.98354339665,382.501207491761,383.595322116539,0.705983604676476,1,,,,
204,1,0,4003.jpg,383.607087010649,384.124749596395,385.924756962096,NaN,1,,,,
205,1,0,4490.jpg,385.936521252458,386.454181725095,388.854194766006,NaN,1,,,,
206,1,0,4520.jpg,388.865968112557,389.383619529005,391.383633113288,NaN,1,,,,
207,1,0,7130.jpg,391.395396498032,391.913059083779,393.713067958844,NaN,1,,,,
208,1,0,8050.jpg,393.72483255108,394.242490004986,394.442486261763,NaN,1,,,,
209,1,0,6314.jpg,394.454255985838,394.971908609778,395.971913137872,NaN,1,,,,
210,1,0,7237.jpg,395.983682861948,396.50133458027,397.995462245958,NaN,1,,,,
211,1,0,4000.jpg,398.007227441941,398.524887612704,399.619008274941,NaN,1,,,,
212,1,0,7496.jpg,399.630783734603,400.148427906101,400.242544945861,NaN,1,,,,
213,1,0,4530.jpg,400.254313160573,400.771965784513,401.266083186522,NaN,1,,,,
214,1,0,7820.jpg,401.277846269393,401.795508855141,403.889637064201,NaN,1,,,,
215,1,0,4001.jpg,403.901399241453,401.795508855141,404.419055487869,NaN,1,,,,
216,1,0,7190.jpg,404.430835173752,404.948471798426,407.148488884434,NaN,1,,,,
217,1,0,2312.jpg,407.160256193527,407.677919684893,407.877911715447,NaN,1,,,,
218,1,0,9045.jpg,407.889679326412,408.407337082193,410.101462514021,NaN,1,,,,
219,1,0,9045.jpg,410.113225898766,410.630885163911,411.925009327873,0.717742763199567,1,,,,
220,1,0,2850.jpg,411.9485379086,412.466194456888,412.960313670134,NaN,1,,,,
221,1,0,5535.jpg,412.972083092338,413.489735112532,414.889744832841,NaN,1,,,,
222,1,0,8116.jpg,414.901507010093,415.419165369619,415.713281684885,NaN,1,,,,
223,1,0,8116.jpg,415.725045975249,416.242707353504,417.936833087206,0.7648014340175,1,,,,
224,1,0,4525.jpg,417.948595264458,418.46625422773,419.960397590812,NaN,1,,,,
225,1,0,4180.jpg,419.972163692413,420.489803033944,420.583915847484,NaN,1,,,,
226,1,0,4001.jpg,420.595682250958,421.113343025467,421.207451914659,NaN,1,,,,
227,1,0,4000.jpg,421.219217110641,421.736887545085,422.030990276068,NaN,1,,,,
228,1,0,7130.jpg,422.042754264558,421.736887545085,422.560421076527,NaN,1,,,,
229,1,0,7130.jpg,422.572170876989,423.08983285899,424.183952011862,0.647154606037475,1,,,,
230,1,0,4525.jpg,424.195717509717,424.713384019812,426.807506191414,NaN,1,,,,
231,1,0,2312.jpg,426.819270481777,427.33692853943,428.936960477587,NaN,1,,,,
232,1,0,5535.jpg,428.948704844336,429.466365618845,430.760486160333,NaN,1,,,,
233,1,0,2850.jpg,430.772251658188,431.28991273457,433.489924688739,NaN,1,,,,
234,1,0,6314.jpg,433.501689280974,434.01936092291,434.219403668119,NaN,1,,,,
235,1,0,7180.jpg,434.242879119207,434.76055559111,437.054731979091,NaN,1,,,,
236,1,0,7190.jpg,437.06650411815,437.584096971248,437.784084171835,NaN,1,,,,
237,1,0,7237.jpg,437.795848160325,438.313512255438,439.607631589433,NaN,1,,,,
238,1,0,7830.jpg,439.619400407891,440.13705605056,440.431170252716,NaN,1,,,,
239,1,0,8050.jpg,440.442932429968,440.960592298859,442.360635828937,NaN,1,,,,
240,1,0,7820.jpg,442.372396496825,440.960592298859,442.890014707249,NaN,1,,,,
241,1,0,7496.jpg,442.901777186375,443.41948475119,445.313567196313,NaN,1,,,,
242,1,0,4003.jpg,445.325336920389,445.84299588366,448.043008139702,NaN,1,,,,
243,1,0,4520.jpg,448.054775750667,448.572429883971,450.86656280225,NaN,1,,,,
