Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock,dataOneMinPress
154,1,0,054.jpg,265.425343682,265.957457246001,268.15217406,NaN,0,,
155,1,0,055.jpg,268.16849665,268.700662288,270.895711309,NaN,1,,
156,1,0,057.jpg,270.928868993,271.461084436,272.757855159998,NaN,1,,
157,1,0,019.jpg,272.773997957,273.306577576997,273.505475886999,NaN,1,,
158,1,0,019.jpg,273.522717958,274.054820354999,276.349374746998,NaN,0,,
159,1,0,021.jpg,276.382594864001,276.913943803,278.710365890998,NaN,1,,
160,1,0,020.jpg,278.727340475998,279.259209141001,280.057474421999,NaN,1,,
161,1,0,030.jpg,280.074043757999,280.605999685999,282.302146529,NaN,1,,
162,1,0,016.jpg,282.318894652999,282.850781437999,284.147891832999,NaN,1,,
163,1,0,025.jpg,284.180920519,284.712941785998,285.411382458999,NaN,1,,
164,1,0,028.jpg,285.427917949,285.960077119998,287.855672751997,NaN,1,,
165,1,0,047.jpg,287.872107067,288.404201645997,289.701174102,NaN,1,,
166,1,0,026.jpg,289.717822287999,290.249959291999,291.048181303999,NaN,1,,
167,1,0,060.jpg,291.064972225999,291.597012902999,293.193070638998,NaN,1,,
168,1,0,018.jpg,293.209772331,293.741056611998,294.140713509998,NaN,1,,
169,1,0,048.jpg,294.156882313,294.689515056998,295.188103821998,NaN,1,,
170,1,0,050.jpg,295.221356595997,295.753801171999,297.149936595,NaN,1,,
171,1,0,050.jpg,297.167047998999,297.698876390998,299.195226747997,NaN,0,,
172,1,0,023.jpg,299.212302735999,299.745071732999,302.139628582998,NaN,1,,
