Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,experiment,Clock,dataOneMinPress
405,1,1,4534.jpg,1021.305530979,1021.937973972,1023.933033398,NaN,1,1,,
406,1,1,4653.jpg,1023.949679564,1024.581631373,1025.778604447,NaN,1,1,,
407,1,1,2240.jpg,1025.795331657,1026.427134963,1029.420397311,NaN,1,1,,
408,1,1,2240.jpg,1029.43679868,1030.068375995,1032.862329968,NaN,0,1,,
409,1,1,7230.jpg,1032.878692768,1033.510566218,1036.403685586,NaN,1,1,,
410,1,1,7350.jpg,1036.420348648,1037.052156641,1039.346822303,NaN,1,1,,
411,1,1,4531.jpg,1039.363258987,1039.995491478,1041.692298724,NaN,1,1,,
412,1,1,5628.jpg,1041.707749367,1042.339926421,1043.637692053,NaN,1,1,,
413,1,1,4608.jpg,1043.653322754,1044.285357094,1045.581984432,NaN,1,1,,
414,1,1,7330.jpg,1045.598513495,1046.230448596,1048.525132813,NaN,1,1,,
415,1,1,4656.jpg,1048.541684289,1049.173662417,1050.171220355,NaN,1,1,,
416,1,1,7460.jpg,1050.187758762,1050.819220344,1052.615484217,NaN,1,1,,
417,1,1,5622.jpg,1052.631937244,1053.263339552,1055.359017586,NaN,1,1,,
418,1,1,7430.jpg,1055.393022758,1056.023048262,1057.719484694,NaN,1,1,,
419,1,1,1720.jpg,1057.736723544,1058.368656864,1060.563338726,NaN,1,1,,
420,1,1,4651.jpg,1060.580268858,1061.211620254,1063.805320635,NaN,1,1,,
421,1,1,1720.jpg,1063.822129704,1064.453952568,1066.44945773,NaN,1,1,,
422,1,1,7350.jpg,1066.465904004,1067.081455766,1068.694164325,NaN,1,1,,
423,1,1,4651.jpg,1068.711977508,1069.342716439,1072.23518395,NaN,1,1,,
424,1,1,7402.jpg,1072.252577795,1072.883670339,1075.478528542,NaN,1,1,,
425,1,1,4653.jpg,1075.494951479,1076.126614658,1078.221781068,NaN,1,1,,
426,1,1,4640.jpg,1078.237575264,1078.870304775,1079.767610801,NaN,1,1,,
427,1,1,4656.jpg,1079.784264313,1080.400024095,1081.912835477,NaN,1,1,,
428,1,1,4608.jpg,1081.929620439,1082.561791277,1083.259356222,NaN,1,1,,
429,1,1,5270.jpg,1083.27611796,1083.908044507,1085.704046487,NaN,1,1,,
430,1,1,7230.jpg,1085.720708837,1086.351714975,1088.448572509,NaN,1,1,,
431,1,1,4534.jpg,1088.464345877,1089.096169114,1090.892977049,NaN,1,1,,
432,1,1,5628.jpg,1090.907559582,1091.523976407,1094.433476177,NaN,1,1,,
433,1,1,7351.jpg,1094.450014765,1095.082054911,1097.177222265,NaN,1,1,,
434,1,1,7351.jpg,1097.193805849,1097.825805754,1098.62394551,NaN,0,1,,
435,1,1,4531.jpg,1098.639990867,1099.272047255,1100.270103189,NaN,1,1,,
436,1,1,7430.jpg,1100.286437643,1100.918799467,1103.512177903,NaN,1,1,,
437,1,1,2240.jpg,1103.527917725,1104.160665631,1105.257312239,NaN,1,1,,
438,1,1,2240.jpg,1105.274596088,1105.906635476,1108.50142636,NaN,0,1,,
439,1,1,7450.jpg,1108.516958684,1109.148895519,1112.142044872,NaN,1,1,,
440,1,1,4611.jpg,1112.174968992,1112.80770197,1113.704654078,NaN,1,1,,
441,1,1,7340.jpg,1113.721591187,1114.353222249,1115.450649056,NaN,1,1,,
442,1,1,7330.jpg,1115.48320433,1116.11578393,1118.909120828,NaN,1,1,,
443,1,1,5622.jpg,1118.924726362,1119.55704306,1122.551924936,NaN,1,1,,
444,1,1,7460.jpg,1122.567134228,1123.19842128,1125.892445956,NaN,1,1,,
445,1,1,7460.jpg,1125.910364914,1126.541326523,1128.536429114,NaN,0,1,,
446,1,1,7330.jpg,1128.553844128,1129.185219432,1131.380787855,NaN,1,1,,
447,1,1,7430.jpg,1131.396378406,1132.028519696,1132.825511077,NaN,1,1,,
448,1,1,4608.jpg,1132.859594228,1133.491230994,1134.987509683,NaN,1,1,,
449,1,1,5622.jpg,1135.004037464,1135.636659961,1136.933958984,NaN,1,1,,
450,1,1,7350.jpg,1136.950240321,1137.58191586,1139.277879901,NaN,1,1,,
451,1,1,4651.jpg,1139.294376835,1139.925236479,1142.520151886,NaN,1,1,,
452,1,1,4651.jpg,1142.536946912,1143.16892752,1144.266024275,NaN,0,1,,
453,1,1,1720.jpg,1144.282539851,1144.914638207,1146.510765501,NaN,1,1,,
454,1,1,7450.jpg,1146.527390705,1147.159294422,1148.256779288,NaN,1,1,,
455,1,1,7402.jpg,1148.272845155,1148.88846525,1151.099617718,NaN,1,1,,
456,1,1,4534.jpg,1151.116635144,1151.74837132,1153.045344325,NaN,1,1,,
457,1,1,7351.jpg,1153.061973919,1153.693970109,1156.187893528,NaN,1,1,,
458,1,1,7340.jpg,1156.204104014,1156.819801138,1159.330526286,NaN,1,1,,
459,1,1,4611.jpg,1159.348304608,1159.979055621,1161.176348482,NaN,1,1,,
460,1,1,4653.jpg,1161.210074285,1161.841066408,1162.838688044,NaN,1,1,,
461,1,1,4653.jpg,1162.855569987,1163.487431009,1165.283174519,NaN,0,1,,
462,1,1,2240.jpg,1165.317005997,1165.948857094,1167.743985773,NaN,1,1,,
463,1,1,4640.jpg,1167.76067194,1168.392451899,1170.288109823,NaN,1,1,,
464,1,1,7230.jpg,1170.30421912,1170.936672761,1173.530454018,NaN,1,1,,
465,1,1,5628.jpg,1173.547025392,1174.178851165,1175.575574034,NaN,1,1,,
466,1,1,7460.jpg,1175.592192975,1176.22413155,1178.119542535,NaN,1,1,,
467,1,1,4531.jpg,1178.136361941,1178.768481499,1179.566238145,NaN,1,1,,
468,1,1,4656.jpg,1179.582804237,1180.214056346,1182.510254266,NaN,1,1,,
469,1,1,5270.jpg,1182.525772255,1183.158015251,1186.150620474,NaN,1,1,,
470,1,1,7430.jpg,1186.167590519,1186.799102577,1187.997484636,NaN,1,1,,
471,1,1,7430.jpg,1188.01291811,1188.644772749,1190.939470987,NaN,0,1,,
472,1,1,1720.jpg,1190.956068947,1191.58813276,1193.085271286,NaN,1,1,,
473,1,1,1720.jpg,1193.1023573,1193.732650621,1195.029724994,NaN,0,1,,
474,1,1,4651.jpg,1195.046199029,1195.678501952,1197.174733054,NaN,1,1,,
475,1,1,4608.jpg,1197.191976357,1197.823547198,1200.616548584,NaN,1,1,,
