Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
281,1,0,021.jpg,0.917492613943864,1.43513085099858,3.03513912229471,NaN,0,,,,
282,1,0,027.jpg,3.04691273873175,3.56459142665062,4.45867114081398,NaN,1,,,,
283,1,0,027.jpg,4.47043811606443,4.98813672754318,6.8822182529392,NaN,0,,,,
284,1,0,051.jpg,6.9057519015679,7.42343240071955,8.42340462848449,NaN,1,,,,
285,1,0,055.jpg,8.43516828314159,8.95282372690713,10.1528263833818,NaN,1,,,,
286,1,0,027.jpg,10.1645918492716,10.682259367922,12.4822545983425,NaN,1,,,,
287,1,0,017.jpg,12.4940215735929,13.0116746023816,15.5058588850474,NaN,1,,,,
288,1,0,057.jpg,15.5175642783853,16.0352683235623,16.8352231031186,NaN,1,,,,
289,1,0,052.jpg,16.846990078369,17.3646400884364,19.4587668342762,NaN,1,,,,
290,1,0,026.jpg,19.4705383376083,19.9882034412818,21.8823124370408,NaN,1,,,,
291,1,0,053.jpg,21.894081525396,22.4117333466962,24.8117437914716,NaN,1,23.2706564299818,,,
292,1,0,053.jpg,24.8235098611057,22.4117333466962,25.3411571543239,NaN,0,,,,
293,1,0,024.jpg,25.3529214127253,25.8705777621072,26.764696115902,0.517733930516897,0,,,,
294,1,0,030.jpg,26.7764649023851,27.2941294023143,28.9882620044731,NaN,1,,,,
295,1,0,056.jpg,29.0000172067108,29.5176723486044,30.2117774804002,NaN,1,,,,
296,1,0,019.jpg,30.223540531313,30.7412080499635,31.235313845878,NaN,1,,,,
297,1,0,029.jpg,31.2470793117678,31.7647477360346,33.5647399477339,NaN,1,,,,
298,1,0,060.jpg,33.5882690682807,34.1059242101742,35.7059285571328,NaN,1,,,,
299,1,0,051.jpg,35.7176910043014,36.2353648622664,37.7294727712857,NaN,1,,,,
300,1,0,051.jpg,37.74123461471,38.258886134138,39.9530148119593,0.82369702182018,1,,,,
301,1,0,047.jpg,39.9765469512274,40.4942165829826,40.5883131416103,NaN,1,,,,
302,1,0,048.jpg,40.6001015497812,41.1177515598487,42.0118524050605,NaN,1,,,,
303,1,0,018.jpg,42.0236202859272,42.5412708997389,43.6353897969035,NaN,1,,,,
304,1,0,025.jpg,43.6471600927472,44.1648206683388,44.7648093179471,NaN,1,,,,
305,1,0,059.jpg,44.7765778025581,45.2942462268248,47.0942357216751,NaN,1,,,,
306,1,0,021.jpg,47.1060002819486,47.6236566313305,49.8236659289918,NaN,1,,,,
307,1,0,016.jpg,49.8354332061143,50.3530853292866,51.0472031397115,NaN,1,,,,
308,1,0,028.jpg,51.0589652850081,51.5766225400064,53.4707599117446,NaN,1,,,,
309,1,0,020.jpg,53.4825145102382,54.0001814251443,54.2943552026603,NaN,1,,,,
310,1,0,050.jpg,54.3178224394226,54.8354661101755,56.9295916485266,NaN,1,,,,
311,1,0,049.jpg,56.9413601331378,57.4590083319724,57.7531256594018,NaN,1,,,,
312,1,0,054.jpg,57.7648947477571,58.2825456634409,59.7766680623222,NaN,1,,,,
313,1,0,023.jpg,59.7884365469331,60.3060883682333,61.2002372111122,NaN,1,,,,
314,1,0,022.jpg,61.211974904767,61.7296273298114,63.7296889117238,NaN,1,,,,
315,1,0,046.jpg,63.7414160398544,64.2590506544436,65.5531752268041,NaN,1,,,,
316,1,0,058.jpg,65.5767067623278,66.0943576780116,67.2943621457191,NaN,1,,,,
317,1,0,019.jpg,-0.164878929658244,0.352794928306821,2.55278701925727,NaN,1,,,67.4708939429661,
318,1,0,017.jpg,2.56455731510096,3.08221698507623,3.97632507521894,NaN,1,,,,
319,1,0,056.jpg,3.98808661677117,4.50575836163125,5.5998645801667,NaN,1,,,,
320,1,0,020.jpg,5.61162883856809,6.1292869991828,8.62341271865716,NaN,1,,,,
321,1,0,050.jpg,8.63519840997901,9.15283302456828,9.2469422618251,NaN,1,,,,
322,1,0,050.jpg,9.25870984081962,9.77636679394595,12.2704940227809,NaN,0,,,,
323,1,0,022.jpg,12.282275186021,12.79991402682,13.1999111892221,NaN,1,,,,
324,1,0,022.jpg,13.2116748438791,13.7293330044938,15.42345383364,NaN,0,,,,
325,1,0,051.jpg,15.4352183939134,15.9528729320627,17.447020688202,NaN,1,,,,
326,1,0,051.jpg,17.4587623061943,17.9764361641592,19.6705406922108,NaN,0,,,,
327,1,0,026.jpg,19.6823088749497,20.1999736767509,21.0940790500447,NaN,1,,,,
328,1,0,052.jpg,21.1058472327834,21.6234981484672,23.2235037029143,NaN,1,,,,
329,1,0,053.jpg,23.235271583781,23.752923103209,25.847050150921,NaN,1,,,,
330,1,0,057.jpg,25.8588186355319,23.752923103209,26.3765042665095,NaN,1,,,,
331,1,0,059.jpg,26.3882655061896,26.9059354398171,27.1058813443331,NaN,1,,,,
332,1,0,048.jpg,27.1176443952459,27.6353037633492,30.1294285772071,NaN,1,,,,
333,1,0,047.jpg,30.1411958543297,30.6588558261772,32.2588550413095,NaN,1,,,,
334,1,0,016.jpg,32.2706171866062,32.7882868183613,33.3882709398879,NaN,1,,,,
335,1,0,028.jpg,33.4000367076496,33.9176972832413,34.9176933589038,NaN,1,,,,
336,1,0,021.jpg,34.9294630510033,35.4471136648151,35.7412823105049,NaN,1,,,,
337,1,0,058.jpg,35.7530477763949,36.2706476756903,36.870647494567,NaN,1,,,,
338,1,0,030.jpg,36.8824159791779,37.4000801772352,38.0000706380761,NaN,1,37.6236819885885,,,
339,1,0,060.jpg,38.0118324815005,38.5295217349435,39.3294861744077,NaN,1,,,,
340,1,0,027.jpg,39.3412552627631,39.8589061784469,40.1530189777945,NaN,1,,,,
341,1,0,018.jpg,40.1647907829988,40.6824561885444,41.5765588449888,NaN,1,,,,
342,1,0,018.jpg,41.5883188771804,42.1059851883424,42.40009225212,0.77656452018482,1,,,,
343,1,0,025.jpg,42.4118643591964,42.9295303684862,45.1295653252778,NaN,1,,,,
344,1,0,046.jpg,45.1412900384312,45.658943369092,45.858939082508,NaN,1,,,,
345,1,0,055.jpg,45.8707072652469,46.3883723689203,48.788366210729,NaN,1,,,,
346,1,0,024.jpg,48.8001380159333,49.3177877241287,50.3177892334893,NaN,1,,,,
347,1,0,023.jpg,50.3295589255888,50.8472071244234,50.9413227009948,NaN,1,,,,
348,1,0,049.jpg,50.9530911856057,51.470786174619,52.2707430672804,NaN,1,,,,
349,1,0,049.jpg,52.2825061181932,52.8001621657029,54.6942877644285,NaN,0,,,,
350,1,0,049.jpg,54.7060517209577,55.2237201452247,57.2237153152705,NaN,0,,,,
351,1,0,054.jpg,57.2355182133033,57.7531479979386,59.1531394247704,NaN,1,,,,
352,1,0,029.jpg,59.1649073056374,59.6825564100884,61.3766811635721,NaN,1,,,,
353,1,0,019.jpg,61.3884864765816,61.9061002619947,64.2002296643091,NaN,1,,,,
354,1,0,029.jpg,64.2119915077335,64.7296475552432,64.8237613205818,NaN,1,,,,
355,1,0,022.jpg,64.8355267864715,65.3531952107382,66.0472991350457,NaN,1,,,,
356,1,0,059.jpg,66.0590621859585,66.5767294027369,66.6708313950626,NaN,1,,,,
357,1,0,059.jpg,66.6825959553362,67.2002544178229,67.6944190788008,0.764795431829498,1,,,,
358,1,0,021.jpg,-0.505961521568452,0.0116579994148651,1.81164930549789,NaN,1,,,68.2120666738913,
359,1,0,058.jpg,1.82341296015488,2.34106900766483,4.14107782233077,NaN,1,,,,
360,1,0,024.jpg,4.15284026949939,4.67049269454378,6.87050229407714,NaN,1,,,,
361,1,0,046.jpg,6.88226715622272,7.39992169437187,8.8940449988695,NaN,1,,,,
362,1,0,017.jpg,8.90581499284099,9.42346983286234,9.51757725888638,NaN,1,,,,
363,1,0,052.jpg,9.52934212103196,10.0470135640198,12.3411248540069,NaN,1,,,,
364,1,0,026.jpg,12.3528921311295,12.8705433486855,14.8705521029769,NaN,1,,,,
365,1,0,023.jpg,14.8823181726111,15.3999775407142,16.0941068222796,NaN,1,,,,
366,1,0,050.jpg,16.105858703924,16.6235117327126,18.0235134231966,NaN,1,,,,
367,1,0,047.jpg,18.0352749647489,18.5529358422125,21.0470627691755,NaN,1,20.3412582814842,,,
368,1,0,018.jpg,21.0588267257046,21.5764848863193,23.3764882672872,NaN,1,,,,
369,1,0,025.jpg,23.3882510163278,23.9059106863033,26.0000335078053,NaN,1,,,,
370,1,0,055.jpg,26.0117977662067,26.5294535118444,27.6235718052646,NaN,1,,,,
371,1,0,048.jpg,27.6353414973642,28.1529930167922,29.3529938620341,NaN,1,,,,
372,1,0,048.jpg,29.3647590260518,29.8824138660732,31.2824270276976,NaN,0,,,,
373,1,0,016.jpg,31.3059492051857,31.8236076676726,32.4236026565954,NaN,1,,,,
374,1,0,054.jpg,32.435367820613,32.9530241699949,34.8471464481272,NaN,1,,,,
375,1,0,057.jpg,34.8589149327383,35.3765800364117,36.6706867983171,NaN,1,,,,
376,1,0,056.jpg,36.6824567922886,37.200109217333,38.8001120549311,NaN,1,,,,
377,1,0,053.jpg,38.8118787283092,39.3295329645864,40.1295342324493,0.800088207033696,0,,,,
378,1,0,053.jpg,40.1412957740015,40.6589548402326,40.9530667339639,0.694221654434386,1,,,,
379,1,0,030.jpg,40.9648349167028,41.4824876436194,42.6824887907335,NaN,1,,,,
380,1,0,028.jpg,42.6942572753444,43.211907587284,44.1060271485671,NaN,1,,,,
381,1,0,028.jpg,44.1177914069685,44.6354607368517,46.6354845847491,0.847145240638838,1,,,,
382,1,0,028.jpg,46.6472195615547,47.1648768165533,49.1648828539956,0.611852525809354,1,,,,
383,1,0,049.jpg,49.1884143895195,49.7060659089475,51.4001900586868,NaN,1,,,,
384,1,0,027.jpg,51.4119570339374,51.9296091571096,52.2237518417971,NaN,1,,,,
