Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
336,1,0,7130.jpg,30.9294737267901,31.4471209170179,32.9412727325416,NaN,1,,,,
337,1,0,7130.jpg,32.9530116655778,33.470668817612,34.4706727419598,1.15303961901191,1,,,,
338,1,0,7830.jpg,34.482443673528,35.0001101836233,37.494230000616,NaN,1,,,,
339,1,0,7830.jpg,37.5059936872331,38.0236514430126,39.8236621293154,0.576561618908272,1,,,,
340,1,0,7830.jpg,39.8354279290434,40.3530847792044,42.047213833509,0.847151164685783,1,41.6002360042648,,,
341,1,0,7180.jpg,42.0589847650763,42.5766364833971,43.7766442113452,NaN,1,,,,
342,1,0,4525.jpg,43.7884103129454,44.3060632387587,46.1060736231875,NaN,1,,,,
343,1,0,8050.jpg,46.1178466678657,46.6354947637119,48.0355035784014,NaN,1,,,,
344,1,0,9045.jpg,48.0472669631463,48.5649247189258,49.3649257452944,NaN,1,,,,
345,1,0,4520.jpg,49.3884576466226,49.9061157042752,50.3061133496667,NaN,1,,,,
346,1,0,7190.jpg,50.3178815643778,50.8355347920642,52.7296640274917,NaN,1,,,,
347,1,0,8116.jpg,52.7414298272197,53.2590881867454,54.6590930770872,NaN,1,,,,
348,1,0,4001.jpg,54.6708576693236,55.1885196513249,57.5885311828706,NaN,1,55.5180112489934,,,
349,1,0,4180.jpg,57.6003009069473,58.1179595683461,58.4120710536454,NaN,1,,,,
350,1,0,7820.jpg,58.4238401739758,58.9414912885504,59.9414961185175,NaN,1,,,,
351,1,0,4000.jpg,59.9532592013893,60.470922089009,60.9650298310835,NaN,1,,,,
352,1,0,4490.jpg,-1.72973013766568,-1.21208083432794,0.0820448389995363,NaN,1,61.9416078115055,62.0945444918452,62.7063244192268,
353,1,0,7496.jpg,0.105601493909489,0.623236911091226,1.31734543803577,NaN,1,,,,
354,1,0,4003.jpg,1.32910821903442,1.84677593662127,2.84677352163817,NaN,1,,,,
355,1,0,4003.jpg,2.85855018879192,3.37619466216256,5.87032927092878,0.811901461426714,1,,,,
356,1,0,9045.jpg,5.88209265567366,6.39974829834227,7.19975385280486,NaN,1,,,,
357,1,0,4180.jpg,7.21151572818417,7.72917046523526,8.52917451033227,NaN,1,,,,
358,1,0,7237.jpg,8.54094031006025,9.058605612664,9.95271945257173,NaN,1,,,,
359,1,0,7180.jpg,9.96448253544349,10.4821499511572,12.1762672324176,NaN,1,,,,
360,1,0,7180.jpg,12.1880312209078,12.7056898823066,13.5056921161658,0.81187248162496,1,,,,
361,1,0,7180.jpg,13.5174585196401,14.0351259353538,16.0351265391,0.7059772653447,1,,,,
362,1,0,4000.jpg,16.0468914332087,16.5645494908613,18.6586795111598,NaN,1,,,,
363,1,0,7496.jpg,18.6704428959038,19.1881094059991,21.482235984945,NaN,1,,,,
364,1,0,7130.jpg,21.4939999734352,22.0116583329618,22.9057803234391,NaN,1,,,,
365,1,0,7190.jpg,22.9175425006915,23.4352102182784,24.7293229110701,NaN,1,,,,
366,1,0,7190.jpg,24.7410908239081,25.2587410328651,25.7528632648409,0.800092795741875,1,,,,
367,1,0,7820.jpg,25.7646299701873,26.2822838016191,28.6823010687513,NaN,1,,,,
368,1,0,4001.jpg,28.694066264733,29.2117258317512,30.3058477014793,NaN,1,,,,
369,1,0,5535.jpg,30.3293747728412,30.8470482260136,30.9411465496532,NaN,1,,,,
370,1,0,4530.jpg,30.9529159718559,31.470568293923,33.7647027215662,NaN,1,,,,
371,1,0,4530.jpg,33.7764658044371,31.470568293923,34.2941181265041,NaN,0,,,,
372,1,0,7830.jpg,34.3176533484357,34.8353156323092,36.6353160549315,0.094188885521362,0,,,,
373,1,0,8050.jpg,36.6470803452949,37.1647504778657,39.0588691477406,NaN,1,,,,
374,1,0,4520.jpg,39.0706400793088,39.5882896845187,40.2824081732706,0.694211767489833,0,,,,
375,1,0,8116.jpg,40.2941881610268,40.8118431999501,42.3059560738648,NaN,1,,,,
376,1,0,2850.jpg,42.3177282129245,42.8353778181354,43.9295021028474,NaN,1,,,,
377,1,0,2312.jpg,43.9412669969561,44.4589286770843,45.1530399208859,NaN,1,,,,
378,1,0,4525.jpg,45.1648099468348,45.6824740419461,45.9765791879136,NaN,1,,,,
379,1,0,6314.jpg,45.9883480063709,46.5059994228195,48.1060102298707,NaN,1,,,,
