Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,Clock_3,dataOneMinPress_1,dataOneMinPress_2
576,1,0,046.jpg,48.506228391564,49.1534087633081,51.4239173254791,NaN,0,,,,,
577,1,0,056.jpg,51.4474622002363,52.0945006917409,52.6239597084268,NaN,1,,,,,
578,1,0,023.jpg,52.6357001472834,52.0945006917409,53.1533882359545,NaN,1,,,,,
579,1,0,027.jpg,53.1650888275954,53.682756690785,54.1769065459011,NaN,1,,,,,
580,1,0,017.jpg,54.1886463810124,54.8357150598022,55.6239572934437,NaN,1,,,,,
581,1,0,029.jpg,-1.65905695525635,-1.14143829734076,0.764451332511271,NaN,1,56.3887738921039,0.493943072214279,,57.3064299218777,
582,1,0,055.jpg,0.776205053773992,1.29384001282324,3.59977546697428,NaN,1,,,,,
583,1,0,021.jpg,3.61151922643239,4.12916776975999,6.12917501470838,NaN,1,,,,,
584,1,0,019.jpg,6.14095590452689,6.65861863587816,6.85862449221167,NaN,1,,,,,
585,1,0,049.jpg,6.87037006290666,7.38801196503209,8.90568858253482,NaN,1,,,,,
586,1,0,054.jpg,8.91742690828141,9.43511046885942,10.6233647170402,NaN,1,,,,,
587,1,0,026.jpg,10.6351066652614,9.43511046885942,11.1527706041043,NaN,1,,,,,
588,1,0,060.jpg,11.1645137598171,11.6821734724399,12.5762982117349,NaN,1,,,,,
589,1,0,046.jpg,12.5880721584781,13.1057300598641,14.5998307097061,NaN,1,,,,,
590,1,0,017.jpg,14.6116254856752,15.1290144183522,15.9409373695344,NaN,1,,,,,
591,1,0,023.jpg,15.952609585127,16.470201376359,18.0702086816818,NaN,1,,,,,
592,1,0,023.jpg,18.0819953070841,18.5996625665284,19.8234318535624,0.706026861250393,1,,,,,
593,1,0,030.jpg,19.8351882916804,20.3528591735985,22.046959038571,NaN,1,,,,,
594,1,0,058.jpg,22.0587360040427,22.5763872642256,23.5761379172518,NaN,1,,,,,
595,1,0,048.jpg,23.5879290707471,24.1055724822363,25.5055657806597,NaN,1,,,,,
596,1,0,057.jpg,25.5173566322819,26.0350000437711,28.2349992589016,NaN,1,,,,,
597,1,0,053.jpg,28.2467638475864,28.8585680419892,30.9646718204403,NaN,1,,,,,
598,1,0,051.jpg,30.9764442578198,31.4941081966626,32.8938609024244,NaN,1,31.3058986256628,,,,
599,1,0,059.jpg,32.9056315285661,33.5527406583178,34.3174039055702,NaN,1,,,,,
600,1,0,020.jpg,34.3291669848904,34.8468429986478,36.8468357536995,NaN,1,,,,,
601,1,0,027.jpg,36.8586093985696,37.3762688093193,39.376268205574,NaN,1,,,,,
602,1,0,028.jpg,39.3880346054957,39.9056922050086,41.5998364452898,NaN,1,,,,,
603,1,0,024.jpg,41.6115962040085,42.1292438417177,44.49398503254,NaN,1,43.6940542821712,43.8588647830002,,,
604,1,0,016.jpg,44.5175139080366,45.0353954972034,47.1295381677464,NaN,1,,,,,
605,1,0,052.jpg,47.1412795122214,47.6589340930059,48.9645869941705,NaN,1,,,,,
606,1,0,056.jpg,48.9763467528892,49.4940073711305,50.0940333925701,NaN,1,,,,,
607,1,0,029.jpg,50.1057699070798,50.6234259972289,53.0234446529712,NaN,1,,,,,
608,1,0,050.jpg,53.1179838771486,53.6352346593494,55.6352277162741,NaN,1,,,,,
609,1,0,025.jpg,55.6470022667627,56.1646505082181,56.7646505685925,NaN,1,,,,,
610,1,0,047.jpg,56.8708134599501,57.388182523192,58.1881920623737,NaN,1,,,,,
611,1,0,018.jpg,58.1999560473123,58.7176109299699,60.0117404388566,NaN,1,59.4824106237502,59.6353970669425,59.7883035138293,,
612,1,0,022.jpg,-0.0590381787651495,0.458633910645403,1.35273359449366,NaN,1,0.305755537932782,,,60.0941855364863,
613,1,0,022.jpg,1.36449908879695,1.88221706288005,2.17627200917195,NaN,0,,,,,
614,1,0,029.jpg,2.18803478661994,2.7056923861328,5.1998268457337,NaN,1,,,,,
615,1,0,056.jpg,5.21159052880012,5.72924752456765,5.8233600078247,NaN,1,,,,,
616,1,0,020.jpg,5.83512489838176,6.35278098853087,8.04690892767849,NaN,1,,,,,
617,1,0,026.jpg,8.058672610744,8.57634470015455,11.0704601417656,NaN,1,,,,,
618,1,0,021.jpg,11.082230164162,11.5998971217332,14.0940158839458,NaN,1,,,,,
619,1,0,021.jpg,14.1057786613928,14.6352035664468,16.8469818601588,0.611860342753062,1,,,,,
620,1,0,028.jpg,16.8587633537227,17.3764318206586,19.8705351873559,NaN,1,,,,,
621,1,0,054.jpg,19.8823018891508,20.3999555643168,22.4940882730552,NaN,1,,,,,
622,1,0,054.jpg,22.5058498430108,23.0235231399129,23.1176238501284,NaN,0,,,,,
623,1,0,047.jpg,23.1293863257033,23.6470553963845,23.9411613591883,NaN,1,,,,,
624,1,0,047.jpg,23.9529238347632,24.4705814342769,26.7647405267016,NaN,0,25.8706825013069,,,,
625,1,0,016.jpg,26.7764984741834,27.2941443006557,29.3882951217647,NaN,1,,,,,
626,1,0,048.jpg,29.4118218841513,29.9294746536989,30.72947030673,NaN,1,,,,,
627,1,0,030.jpg,30.7529792586183,31.2706489330458,32.5647545939764,NaN,1,,,,,
628,1,0,053.jpg,32.5883058080635,33.1059646150688,35.2000734758512,NaN,1,,,,,
629,1,0,058.jpg,35.2118682518212,35.7294947584305,38.0236263804272,NaN,1,,,,,
630,1,0,049.jpg,38.0471606896344,38.5648252322235,40.3648211871268,NaN,1,,,,,
631,1,0,046.jpg,40.3766129443684,40.8942421678339,42.6825179093612,NaN,1,42.6238757877754,,,,
632,1,0,052.jpg,42.7060401436556,40.8942421678339,43.2236898944748,NaN,1,,,,,
633,1,0,024.jpg,43.2354538794134,43.7533593165363,46.1531068904596,NaN,1,,,,,
634,1,0,050.jpg,46.1648708753983,46.7413598707744,48.7413918692964,NaN,1,,,,,
635,1,0,051.jpg,48.7649195373015,49.2825647600275,49.5766643835022,NaN,1,,,,,
636,1,0,018.jpg,49.5884268590762,50.1060865717,52.5063639324735,NaN,1,,,,,
637,1,0,060.jpg,52.5298909967332,53.047315550406,53.8473048641072,NaN,1,,,,,
638,1,0,060.jpg,53.8590754902489,54.7062777175879,55.7767161245083,NaN,0,53.9414807406629,54.0944315628594,,,
639,1,0,055.jpg,-1.18847370974254,-0.670822751431842,1.32918660662654,NaN,1,0.611619146346129,0.764574194761735,,56.8360510442835,0.151834496399715
640,1,0,023.jpg,1.35275653683038,1.87064325783649,4.07039161662851,NaN,1,,,,,
641,1,0,022.jpg,4.08217160082859,4.59981169171624,6.4939385441221,NaN,1,,,,,
642,1,0,027.jpg,6.50570766089913,7.0233752222166,8.42337727495124,NaN,1,,,,,
643,1,0,025.jpg,8.44690011299099,8.96455469377543,10.3645648970778,NaN,1,,,,,
644,1,0,019.jpg,10.3763424662957,8.96455469377543,10.8939789347087,NaN,1,,,,,
645,1,0,017.jpg,10.9057489571051,11.4234098772195,13.7175342542669,NaN,1,,,,,
646,1,0,059.jpg,13.7410658466188,14.2587355210462,16.4587299062114,NaN,1,,,,,
647,1,0,057.jpg,16.4705168334867,16.9881487738076,19.388163505203,NaN,1,,,,,
648,1,0,058.jpg,19.3999286976332,19.9175847877823,20.011713572173,NaN,1,,,,,
649,1,0,058.jpg,20.0234642747064,19.9175847877823,20.5411134217802,NaN,0,,,,,
650,1,0,022.jpg,20.5528783123373,21.0705525148578,23.5646709751973,NaN,1,,,,,
651,1,0,029.jpg,23.5764385826105,24.0941070495464,26.3882416902707,NaN,1,,,,,
652,1,0,030.jpg,26.3999863553472,26.9176433511147,28.0117663999217,NaN,1,,,,,
653,1,0,030.jpg,28.0235309886066,28.5411885881194,30.941201508278,0.741263573335345,1,,,,,
654,1,0,021.jpg,30.9647327987568,31.4824036806758,32.4824136424795,NaN,1,,,,,
655,1,0,021.jpg,32.4941764199266,33.0118282838557,34.505937989883,0.705957732368006,1,34.1178079925667,,,,
656,1,0,059.jpg,34.51771767221,35.0353722529953,37.4353737019846,NaN,1,,,,,
657,1,0,049.jpg,37.4471373850511,37.9648004182754,38.8589324025188,NaN,1,,,,,
658,1,0,051.jpg,38.8706924631106,39.3883506663697,41.5883664845069,NaN,1,,,,,
659,1,0,051.jpg,41.600129261954,42.117787465213,43.6118950581304,NaN,0,,,,,
660,1,0,047.jpg,43.6354287635922,44.153105381095,45.6472069365554,NaN,1,,,,,
661,1,0,048.jpg,45.658975147714,46.1766273135163,48.2707585128901,NaN,1,46.9178887737417,,,,
662,1,0,056.jpg,48.2942919164789,48.8119516291026,50.4119528969686,NaN,1,,,,,
663,1,0,055.jpg,50.4237159762888,50.9413738776748,52.1413782246436,NaN,1,,,,,
664,1,0,055.jpg,52.153169378139,52.6708133933744,54.9649320348371,0.576597367728937,1,54.2591442568846,,,,
665,1,0,026.jpg,-2.49432584698752,-1.9766914916836,0.317447073388394,NaN,1,0.152865995925822,0.305739236799127,,57.3179771621117,0.15279777266187
666,1,0,060.jpg,0.329192644083378,0.846866846603007,2.44687837814581,NaN,1,,,,,
667,1,0,023.jpg,2.47040997049771,2.98804402392943,4.58804680115918,NaN,1,,,,,
668,1,0,018.jpg,4.63511149522765,5.15277543407046,6.24690814280893,NaN,1,,,,,
669,1,0,046.jpg,6.25866246781698,6.77632489729513,8.17631396949855,NaN,1,,,,,
670,1,0,046.jpg,8.18807735069186,8.70574793073683,9.99985842163369,0.835411375715921,1,,,,,
671,1,0,025.jpg,10.0233987682986,10.5410605940315,11.7410504511035,NaN,1,,,,,
672,1,0,057.jpg,11.7528129266784,12.270487129198,12.7645862696754,NaN,1,,,,,
673,1,0,057.jpg,12.7763508583603,13.2940223440246,15.1999165019697,0.682448780478808,1,,,,,
674,1,0,052.jpg,15.2116892412214,15.729337784549,18.1293513084529,NaN,1,,,,,
675,1,0,016.jpg,18.1411044259694,18.6587596105001,21.1528910513716,NaN,1,,,,,
676,1,0,028.jpg,21.1881905530099,21.7058439263037,23.3058548541003,NaN,1,,,,,
677,1,0,024.jpg,23.32937980525,23.8470540077697,26.2470545511405,NaN,1,,,,,
678,1,0,027.jpg,26.2588215548085,26.7764731168645,27.576518578916,NaN,1,,,,,
679,1,0,020.jpg,27.6000329645158,28.1176751685134,29.4117832444272,NaN,1,,,,,
680,1,0,050.jpg,29.4235544743142,29.9412172056655,31.7412152736797,NaN,1,,,,,
681,1,0,054.jpg,31.7647770533167,32.2824011449438,33.8824371281871,NaN,1,,,,,
682,1,0,019.jpg,33.9059551362607,34.4236124339013,34.8235930536648,NaN,1,,,,,
683,1,0,053.jpg,34.8471433621335,35.3648100178316,37.4589125392849,NaN,1,,,,,
684,1,0,053.jpg,37.4706765242245,37.9883350293558,39.9883446892873,NaN,0,39.9766673418562,,,,
685,1,0,017.jpg,40.0118765835123,40.5295323717883,42.5295501822857,NaN,1,,,,,
686,1,0,017.jpg,42.5413220159189,43.0589772004496,44.658970619621,0.800086818631826,1,,,,,
687,1,0,050.jpg,44.6707370195427,45.1884066939701,45.6825076456844,NaN,1,,,,,
688,1,0,054.jpg,45.6942734418608,46.2119283245183,46.906045698116,NaN,1,,,,,
689,1,0,047.jpg,46.9178157205115,47.4354648675853,47.9295845354163,NaN,1,,,,,
690,1,0,027.jpg,47.9413687458364,48.4590169872909,48.7531211388578,NaN,1,,,,,
691,1,0,052.jpg,48.7649264803767,49.2825578169522,50.8825518398698,NaN,1,,,,,
692,1,0,049.jpg,50.9060767910196,51.4237512954123,53.7296327143231,NaN,1,,,,,
693,1,0,056.jpg,53.7531661179119,54.2708255286625,56.7649539508066,NaN,1,54.6709694616375,,,,
694,1,0,021.jpg,-0.376679960140791,0.140958319509991,0.235075632733242,NaN,1,,,,57.2003605569316,
695,1,0,021.jpg,0.24688187987158,0.799784040164013,2.07039463535784,NaN,0,0.305787536455682,,,,
696,1,0,057.jpg,2.082144734145,2.59980354115032,4.29392514096708,NaN,1,,,,,
697,1,0,057.jpg,4.30568942777882,4.82334853665634,6.42336278505536,0.54128579117787,1,,,,,
698,1,0,024.jpg,6.43511892130027,6.95277682268625,8.15280501761026,NaN,1,,,,,
699,1,0,029.jpg,8.17641935210577,8.69398454954444,9.30597077327457,NaN,1,,,,,
700,1,0,020.jpg,9.31774834249154,9.83538028281328,11.0352074304192,NaN,1,,,,,
701,1,0,053.jpg,11.0469523973688,11.5645939976212,12.6704867669514,NaN,1,,,,,
702,1,0,018.jpg,12.6940165480664,11.5645939976212,13.2116469790226,NaN,1,,,,,
703,1,0,055.jpg,13.2234927715044,13.7410842608633,14.788401320634,NaN,1,,,,,
704,1,0,026.jpg,14.7999268260219,15.3175654075449,15.6234317328135,NaN,1,,,,,
705,1,0,051.jpg,15.6469784188084,16.1648521592815,17.4940324265781,NaN,1,,,,,
706,1,0,051.jpg,17.505820561345,18.0234914432631,19.0117374201282,0.588335693475528,1,,,,,
707,1,0,028.jpg,19.0234866132978,19.5881763046118,21.141124953323,NaN,1,,,,,
708,1,0,019.jpg,21.1528910513725,21.6705631407822,22.164665299988,NaN,1,,,,,
709,1,0,019.jpg,22.1764824145484,22.6940841675842,23.7999914268112,1.00004890340188,1,,,,,
710,1,0,058.jpg,23.8117448462008,24.3293933895284,25.5294318481292,NaN,1,,,,,
711,1,0,058.jpg,25.5411837581541,26.0588217359318,26.3529325287018,0.694203407359964,1,,,,,
712,1,0,048.jpg,26.3764659322906,26.8941328898627,28.9882520143228,NaN,1,27.4707284463548,,,,
713,1,0,048.jpg,29.0000135842783,29.5176832587058,29.7176857944378,NaN,0,,,,,
714,1,0,060.jpg,29.7294479681395,30.2473497827878,31.2824563876748,NaN,1,,,,,
715,1,0,059.jpg,31.2941542624603,31.8118251443784,33.3059327372957,NaN,1,,,,,
716,1,0,046.jpg,33.3177009484543,33.835349793655,34.3414900383468,NaN,1,,,,,
717,1,0,025.jpg,34.3647650387775,34.8827163605729,35.2826568312466,NaN,1,,,,,
718,1,0,030.jpg,35.306185404871,35.8238647392291,36.423607603936,NaN,1,,,,,
719,1,0,023.jpg,36.4471518749478,37.035441985623,37.7883213243285,NaN,1,,,,,
720,1,0,017.jpg,37.8000844036487,38.3177595117877,39.6121096897259,NaN,1,,,,,
721,1,0,017.jpg,39.6238655240986,40.1415406322367,42.4356948946961,0.706004522658986,1,,,,,
722,1,0,017.jpg,42.4474618983641,43.0707810326048,44.7886473470062,0.623427808466658,1,44.7652697098065,,,,
723,1,0,022.jpg,44.800405294488,45.3180490078503,47.8592717076017,NaN,1,44.9181595536875,,,,
724,1,0,016.jpg,47.870776685636,48.3886730665727,50.5534023636046,NaN,1,,,,,
725,1,0,051.jpg,50.5651675560348,51.0943425103687,51.6828309515067,NaN,1,,,,,
726,1,0,053.jpg,51.694564447288,52.2119793410302,52.9063674945737,NaN,1,,,,,
727,1,0,025.jpg,52.9181018959735,53.4355327889762,54.2475432832844,NaN,1,54.0948282237832,,,,
728,1,0,050.jpg,54.259311494443,54.7767194451098,54.8828500902455,NaN,1,,,,,
729,1,0,050.jpg,54.8946222257509,55.4120039134796,56.1063597666289,NaN,0,,,,,
730,1,0,046.jpg,-2.37678048379985,-1.85913677043754,0.293852389610038,NaN,1,57.6006134660047,,,58.4947418277743,
731,1,0,046.jpg,0.30565471240061,0.823241673667326,2.61150473653561,NaN,0,0.411540538655572,,,,
732,1,0,058.jpg,2.62330343685244,3.14090639737969,4.34092402675378,NaN,1,,,,,
733,1,0,056.jpg,4.35269314353172,3.14090639737969,4.87034319622398,NaN,1,,,,,
734,1,0,024.jpg,4.88210899239948,5.39978077993692,7.59976912764432,NaN,1,,,,,
735,1,0,016.jpg,7.61153492382073,8.12918859898673,10.623334529756,NaN,1,,,,,
736,1,0,020.jpg,10.6350755723579,11.2821508923507,11.5527418658094,NaN,1,,,,,
737,1,0,052.jpg,11.5645287930847,12.0822337866357,13.1057113437473,NaN,1,,,,,
738,1,0,052.jpg,13.1174493676217,13.634881468116,14.435113789461,NaN,0,,,,,
739,1,0,017.jpg,14.446887132458,14.9645785417306,15.1880746338356,NaN,1,,,,,
740,1,0,028.jpg,15.1998183932938,15.7175070857102,17.2116385265826,NaN,1,,,,,
741,1,0,023.jpg,17.2233683998893,17.741049243612,20.141045862636,NaN,1,,,,,
742,1,0,026.jpg,20.1528155831593,20.6704825407305,20.9646029934311,NaN,1,,,,,
743,1,0,057.jpg,20.9763395079408,21.7290579484179,21.9999203055677,NaN,1,,,,,
744,1,0,055.jpg,22.0116830830148,22.5293177401918,24.3290724986891,NaN,1,,,,,
745,1,0,022.jpg,24.3408361817546,24.85849287565,26.2585009658424,NaN,1,,,,,
746,1,0,047.jpg,26.2702694788741,26.787920739057,29.2820558024032,NaN,1,,,,,
747,1,0,060.jpg,29.2938382015864,29.8114734625087,30.4114771453569,NaN,1,,,,,
748,1,0,049.jpg,30.4938404354452,31.0115082986358,33.5176563920213,NaN,1,,,,,
749,1,0,054.jpg,33.5998663111495,34.1176609804888,36.2232893092032,NaN,1,,,,,
750,1,0,030.jpg,36.2350641615649,36.752711799274,36.846821867548,NaN,1,,,,,
751,1,0,019.jpg,36.8585897768344,37.3762494894572,38.7762524478112,NaN,1,,,,,
752,1,0,027.jpg,38.7880203570976,39.3056842959404,39.3998097597305,NaN,1,,,,,
753,1,0,048.jpg,39.411556537917,39.9292111187015,41.4233350127524,NaN,1,,,,,
754,1,0,021.jpg,41.4351023182926,41.9527813507784,43.0468914190524,NaN,1,,,,,
755,1,0,059.jpg,43.0586412159682,43.5762988154811,44.870421985037,NaN,1,,,,,
756,1,0,018.jpg,44.8939541811351,43.5762988154811,45.4116021207174,NaN,1,,,,,
757,1,0,029.jpg,45.4233962929411,45.9410366857019,46.0351376977906,NaN,1,,,,,
758,1,0,057.jpg,46.0469007771108,46.5645985257133,47.3645591614941,NaN,1,,,,,
759,1,0,053.jpg,47.3763246557965,47.8939780290902,50.2939957792132,NaN,1,,,,,
760,1,0,054.jpg,50.3057703297027,50.8234158543019,52.0234214087623,NaN,1,,,,,
761,1,0,060.jpg,52.0351844880825,52.5528448044515,54.9528589321008,NaN,1,,,,,
762,1,0,026.jpg,54.9646374069362,55.4822777996969,56.1764483029156,NaN,1,,,,,
763,1,0,026.jpg,56.1881748556216,56.7058297382791,57.3999383575638,NaN,0,,,,,
764,1,0,052.jpg,57.4117008331386,57.9293744319129,59.6234836549438,NaN,1,,,,,
765,1,0,027.jpg,59.6352494511193,60.1529257667489,61.0470393367486,NaN,1,60.8706390316156,,,,
766,1,0,020.jpg,-0.729624261883146,-0.211976624173985,1.98803285463327,NaN,1,0.611659597308062,,,61.635349371033,0.152845468572195
767,1,0,051.jpg,2.01156444698609,2.52921932964364,3.42335252137855,NaN,1,,,,,
768,1,0,016.jpg,3.43511711006249,3.95277803017689,5.95277380395783,NaN,1,,,,,
769,1,0,019.jpg,5.9645341664218,3.95277803017689,6.48220353897614,NaN,1,,,,,
770,1,0,058.jpg,6.49395393963732,7.01162361406386,7.30572565252078,NaN,1,,,,,
771,1,0,023.jpg,7.31750744795772,7.84692450431794,8.54102919925572,NaN,1,,,,,
772,1,0,018.jpg,8.55279318419434,9.070463160494,11.0704912346691,NaN,1,,,,,
773,1,0,025.jpg,11.0822582383371,11.5998814243449,12.399887944799,NaN,1,,,,,
774,1,0,056.jpg,12.4116501185008,12.9293231135289,14.1293105556188,NaN,1,,,,,
775,1,0,024.jpg,14.1410784649042,14.6587291213418,15.5528583887299,NaN,1,,,,,
776,1,0,059.jpg,15.5646178455763,16.0822715207423,17.1763948714224,NaN,1,,,,,
777,1,0,017.jpg,17.1881591582342,17.7058354738638,17.7999564095608,NaN,1,,,,,
778,1,0,030.jpg,17.8117065083488,18.3293574666595,20.7293731036725,NaN,1,,,,,
779,1,0,029.jpg,20.7411307492821,21.2587898581596,22.4587929976369,NaN,1,,,,,
780,1,0,048.jpg,22.4705554732118,22.9999782651548,25.08234336648,NaN,1,,,,,
781,1,0,047.jpg,25.094108257038,25.6117631396955,27.8353093426931,NaN,1,,,,,
782,1,0,028.jpg,27.8588406331728,28.376496723321,29.6706340809014,NaN,1,,,,,
783,1,0,028.jpg,29.6824101407547,30.2000502316423,32.6000921315936,NaN,0,31.3413378944315,31.4942461525552,,,
784,1,0,049.jpg,32.6235935366612,33.1412369481504,34.4353649476725,NaN,1,,,,,
785,1,0,022.jpg,34.4471337625764,34.9647817021587,35.458927632928,NaN,1,,,,,
786,1,0,021.jpg,35.470694636595,35.9883422743042,38.3883379877097,NaN,1,,,,,
787,1,0,021.jpg,38.4001007651577,39.2471958276346,40.8236763705709,1.00009961803971,1,,,,,
788,1,0,055.jpg,40.8471961898822,41.364851374412,43.3648507706666,NaN,1,,,,,
789,1,0,046.jpg,43.8474714979202,44.4827601925108,46.1648741959998,NaN,1,45.6475471472568,45.8002616030117,,,
790,1,0,050.jpg,46.1766405959215,46.6942915542322,49.0943349635472,NaN,1,,,,,
791,1,0,019.jpg,49.1060757042769,49.6237299831892,51.3178588279552,NaN,1,,,,,
792,1,0,057.jpg,51.3296252278769,51.847302449125,53.7414099816679,NaN,1,,,,,
793,1,0,048.jpg,53.7531712497512,54.270839414814,56.3767397309648,NaN,1,,,,,
794,1,0,028.jpg,56.3884928484813,56.9063783619958,57.7063912217791,NaN,1,57.6947510047085,,,,
795,1,0,030.jpg,-0.588144909835137,-0.0707206580345883,0.835151463192233,NaN,1,0.152865090306477,0.305810780663705,,58.3062533262619,
796,1,0,030.jpg,0.976481690053333,1.49420992781234,3.90581084103815,NaN,0,,,,,
797,1,0,030.jpg,3.91757361848613,4.43517567339495,6.92932703787574,0.58832452418028,1,,,,,
798,1,0,058.jpg,6.94110007899963,7.45874892420034,7.95284142347464,NaN,1,,,,,
799,1,0,022.jpg,7.96460661590572,8.48228112029847,10.4828066809287,NaN,1,,,,,
800,1,0,024.jpg,10.4943696185501,11.0119330337338,13.3060785418811,NaN,1,,,,,
801,1,0,053.jpg,13.3413741191725,13.859024473737,15.4588663527384,NaN,1,,,,,
802,1,0,016.jpg,15.4823282124626,16.0472144230016,16.3999923928041,NaN,1,,,,,
803,1,0,049.jpg,16.4117618114542,16.9294079397987,19.3294302180157,NaN,1,,,,,
804,1,0,025.jpg,19.376477403458,19.8941513041054,22.2941385650711,NaN,1,,,,,
805,1,0,060.jpg,22.3176740817707,22.8353380206136,23.8353289644274,NaN,1,,,,,
806,1,0,054.jpg,23.8588777635323,24.3765619278565,25.0706454916944,NaN,1,,,,,
807,1,0,026.jpg,25.0941900645794,25.6118482678385,26.3059813388236,NaN,1,,,,,
808,1,0,021.jpg,26.3177196645702,26.8471617763762,27.5652237043842,NaN,1,,,,,
809,1,0,029.jpg,27.6122364763223,28.1297247251669,28.92975237672,NaN,1,,,,,
810,1,0,046.jpg,28.941481042536,29.458940311587,30.6236680992542,NaN,1,,,,,
811,1,0,023.jpg,30.6472060309361,31.1648222738686,31.7648425597245,NaN,1,,,,,
812,1,0,051.jpg,31.7883575490696,32.3059879800267,34.1060210652904,NaN,1,,,,,
813,1,0,056.jpg,34.1177968232705,34.6354390272691,35.8354418648732,NaN,1,34.800217227702,,,,
814,1,0,055.jpg,35.8471961898813,36.3648709961471,38.2589791324353,NaN,1,,,,,
815,1,0,017.jpg,38.2825128378972,38.8001794935963,40.7296840327072,NaN,1,,,,,
816,1,0,027.jpg,40.7648990099469,38.8001794935963,41.2825457420377,NaN,1,,,,,
817,1,0,018.jpg,41.2943064063757,41.8120165317641,44.1060938166474,NaN,1,,,,,
818,1,0,050.jpg,44.1178517641292,44.6355057411683,46.6355706438308,NaN,1,,,,,
819,1,0,020.jpg,46.6472968946637,47.1649400042797,49.6591173298257,NaN,1,,,,,
820,1,0,059.jpg,49.6708822203827,50.1884993689346,51.9885532834251,NaN,1,50.6592257021784,50.8121327528115,,,
821,1,0,047.jpg,52.0002976466294,52.5179796978427,54.2120702047569,NaN,1,,,,,
822,1,0,052.jpg,54.2356087401849,54.7532527554195,56.3533451888861,NaN,1,54.9415492657999,55.0945124647824,,,
823,1,0,059.jpg,56.365022234444,56.8826967388368,56.9768188820253,NaN,1,,,,,
824,1,0,060.jpg,-0.400202496307429,0.117437594580224,2.61156933732582,NaN,1,0.305758254788088,0.458695190833168,,57.3886990276369,
825,1,0,016.jpg,2.62336049082114,3.14100722291187,5.63514470124119,NaN,1,,,,,
826,1,0,049.jpg,5.64692891166033,6.16454575833905,7.65868474603303,NaN,1,,,,,
827,1,0,049.jpg,7.67047831451055,8.18813681964275,9.38811007370805,0.623591121678146,1,,,,,
828,1,0,050.jpg,9.3998846241966,9.91752592257581,10.5175504346516,NaN,1,,,,,
829,1,0,046.jpg,10.529309589625,11.0469348887427,11.9410750235538,NaN,1,,,,,
830,1,0,028.jpg,11.952838102874,12.4704950986416,12.6704692583253,NaN,1,,,,,
831,1,0,022.jpg,12.6940328491992,13.2116838075099,13.9057773331524,NaN,1,,,,,
832,1,0,058.jpg,13.917543431201,14.4352025400785,15.0352053173092,NaN,1,,,,,
833,1,0,030.jpg,15.058736607788,15.5763833398787,16.8705095281639,NaN,1,,,,,
834,1,0,057.jpg,16.8822762299578,17.3999567718074,18.3999655261205,NaN,1,,,,,
835,1,0,057.jpg,18.4117098893239,18.9411329831401,21.3293864464522,0.705997579583709,1,,,,,
836,1,0,024.jpg,21.3411498276455,21.858783277331,23.0588120760003,NaN,1,,,,,
